from_va,to_va,kind,instruction,symbol
0x004875da,0x00488b00,direct_call,call 0x488b00,
0x004875e7,0x00488a00,direct_call,call 0x488a00,
0x004875ef,0x0045d0e0,direct_call,call 0x45d0e0,
0x00487605,0x00488940,direct_call,call 0x488940,
0x00487616,0x00487662,immediate,je 0x487662,
0x00487640,0x00422dd0,direct_call,call 0x422dd0,
0x0048765a,0x0046cd40,direct_call,call 0x46cd40,
0x00487660,0x004876af,immediate,jmp 0x4876af,
0x0048768a,0x00422dd0,direct_call,call 0x422dd0,
0x0048769a,0x0040ddd0,direct_call,call 0x40ddd0,
0x004876a9,0x0046ce90,direct_call,call 0x46ce90,
0x004876d7,0x00422dd0,direct_call,call 0x422dd0,
0x004876e1,0x00488850,direct_call,call 0x488850,
0x004876eb,0x004876f6,immediate,je 0x4876f6,
0x004876f4,0x004876fd,immediate,jmp 0x4876fd,
0x00487709,0x0050fc50,direct_call,call 0x50fc50,
0x00487726,0x00486e10,direct_call,call 0x486e10,
0x00487736,0x0048775c,immediate,jl 0x48775c,
0x0048773d,0x0056fdfc,immediate:string,push 0x56fdfc,MASTER
0x00487742,0x0040ddd0,direct_call,call 0x40ddd0,
0x00487751,0x0046ce90,direct_call,call 0x46ce90,
0x00487757,0x0048786f,immediate,jmp 0x48786f,
0x00487762,0x0050fc50,direct_call,call 0x50fc50,
0x0048777f,0x00486e10,direct_call,call 0x486e10,
0x0048778f,0x004877e6,immediate,jl 0x4877e6,
0x00487797,0x0050fc50,direct_call,call 0x50fc50,
0x004877b4,0x00486e10,direct_call,call 0x486e10,
0x004877ca,0x0056fe04,immediate:string,push 0x56fe04,%.2d/99+
0x004877d9,0x0046c990,direct_call,call 0x46c990,
0x004877e1,0x0048786f,immediate,jmp 0x48786f,
0x004877ec,0x0050fc50,direct_call,call 0x50fc50,
0x00487809,0x00486e10,direct_call,call 0x486e10,
0x00487821,0x0050fc50,direct_call,call 0x50fc50,
0x0048783e,0x00486e10,direct_call,call 0x486e10,
0x00487858,0x0056fe10,immediate:string,push 0x56fe10,%.2d/%.2d
0x00487867,0x0046c990,direct_call,call 0x46c990,
0x00487877,0x00488b00,direct_call,call 0x488b00,
0x00487884,0x00488a00,direct_call,call 0x488a00,
0x00487894,0x00488940,direct_call,call 0x488940,
0x004878a4,0x005429ee,direct_call,call 0x5429ee,
0x004878c2,0x004878c9,immediate,jne 0x4878c9,
0x004878c4,0x00487b06,immediate,jmp 0x487b06,
0x004878cf,0x004883a0,direct_call,call 0x4883a0,
0x004878e3,0x00479040,direct_call,call 0x479040,
0x004878f7,0x00479040,direct_call,call 0x479040,
0x0048790a,0x00479040,direct_call,call 0x479040,
0x00487924,0x0044fcd0,direct_call,call 0x44fcd0,
0x0048793e,0x00488ab0,direct_call,call 0x488ab0,
0x00487949,0x0044fcd0,direct_call,call 0x44fcd0,
0x0048795a,0x00487adb,immediate,je 0x487adb,
0x0048796c,0x00488550,direct_call,call 0x488550,
0x00487980,0x004b90e0,direct_call,call 0x4b90e0,
0x0048798c,0x00488800,direct_call,call 0x488800,
0x00487993,0x00487aca,immediate,jne 0x487aca,
0x0048799e,0x00488850,direct_call,call 0x488850,
0x004879a8,0x004879b3,immediate,je 0x4879b3,
0x004879b1,0x004879ba,immediate,jmp 0x4879ba,
0x004879c6,0x0050fc50,direct_call,call 0x50fc50,
0x004879e3,0x00486e10,direct_call,call 0x486e10,
0x004879f2,0x00488510,direct_call,call 0x488510,
0x004879fd,0x00488700,direct_call,call 0x488700,
0x00487a1a,0x00486e10,direct_call,call 0x486e10,
0x00487a29,0x00488510,direct_call,call 0x488510,
0x00487a3c,0x00487a47,immediate,jmp 0x487a47,
0x00487a4b,0x00487aba,immediate,jge 0x487aba,
0x00487a53,0x00488700,direct_call,call 0x488700,
0x00487a67,0x00486e10,direct_call,call 0x486e10,
0x00487a7c,0x00487aaf,immediate,jne 0x487aaf,
0x00487a84,0x00488700,direct_call,call 0x488700,
0x00487a98,0x00486e10,direct_call,call 0x486e10,
0x00487aad,0x00487ab8,immediate,je 0x487ab8,
0x00487ab8,0x00487a3e,immediate,jmp 0x487a3e,
0x00487abe,0x00487aca,immediate,jl 0x487aca,
0x00487ac2,0x0052f900,direct_call,call 0x52f900,
0x00487ad3,0x00426d70,direct_call,call 0x426d70,
0x00487ad9,0x00487aeb,immediate,jmp 0x487aeb,
0x00487ae5,0x004b90e0,direct_call,call 0x4b90e0,
0x00487aee,0x00488880,direct_call,call 0x488880,
0x00487af5,0x00487b06,immediate,je 0x487b06,
0x00487b00,0x00426d70,direct_call,call 0x426d70,
0x00487b20,0x00488a20,direct_call,call 0x488a20,
0x00487b2e,0x0040bbc0,direct_call,call 0x40bbc0,
0x00487b3d,0x00412da0,direct_call,call 0x412da0,
0x00487b46,0x004885d0,immediate,push 0x4885d0,
0x00487b4d,0x00412310,direct_call,call 0x412310,
0x00487b5f,0x00488680,immediate,push 0x488680,
0x00487b66,0x004123b0,direct_call,call 0x4123b0,
0x00487b7c,0x00423520,direct_call,call 0x423520,
0x00487bba,0x004887a0,direct_call,call 0x4887a0,
0x00487bc4,0x00487c27,immediate,je 0x487c27,
0x00487bc9,0x004887d0,direct_call,call 0x4887d0,
0x00487bd0,0x00487bfc,immediate,je 0x487bfc,
0x00487bfa,0x00487c27,immediate,jmp 0x487c27,
0x00487c05,0x00424010,direct_call,call 0x424010,
0x00487c0c,0x00478130,direct_call,call 0x478130,
0x00487c16,0x00487c27,immediate,je 0x487c27,
0x00487c35,0x00569248,immediate,push 0x569248,
0x00487c67,0x00423520,direct_call,call 0x423520,
0x00487c82,0x00548610,direct_call,call 0x548610,
0x00487cdb,0x004888c0,direct_call,call 0x4888c0,
0x00487ce7,0x00488800,direct_call,call 0x488800,
0x00487cee,0x00487de0,immediate,jne 0x487de0,
0x00487cf9,0x00488850,direct_call,call 0x488850,
0x00487d03,0x00487d0e,immediate,je 0x487d0e,
0x00487d0c,0x00487d15,immediate,jmp 0x487d15,
0x00487d21,0x0050fc50,direct_call,call 0x50fc50,
0x00487d44,0x00486e10,direct_call,call 0x486e10,
0x00487d4a,0x00548610,direct_call,call 0x548610,
0x00487d58,0x0050fc50,direct_call,call 0x50fc50,
0x00487d6c,0x00486e10,direct_call,call 0x486e10,
0x00487d7b,0x00488590,direct_call,call 0x488590,
0x00487d86,0x00488700,direct_call,call 0x488700,
0x00487da3,0x00486e10,direct_call,call 0x486e10,
0x00487da9,0x00548610,direct_call,call 0x548610,
0x00487db7,0x00488700,direct_call,call 0x488700,
0x00487dcb,0x00486e10,direct_call,call 0x486e10,
0x00487dda,0x00488590,direct_call,call 0x488590,
0x00487de6,0x00488a60,direct_call,call 0x488a60,
0x00487dfc,0x00478040,direct_call,call 0x478040,
0x00487e06,0x00478130,direct_call,call 0x478130,
0x00487e10,0x00487e21,immediate,je 0x487e21,
0x00487e43,0x00437950,direct_call,call 0x437950,
0x00487e5d,0x00450c70,direct_call,call 0x450c70,
0x00487e79,0x00470670,direct_call,call 0x470670,
0x00487ea7,0x00450c70,direct_call,call 0x450c70,
0x00487ec3,0x00437950,direct_call,call 0x437950,
0x00487edd,0x00450c70,direct_call,call 0x450c70,
0x00487ef7,0x0040c080,direct_call,call 0x40c080,
0x00487f03,0x0046a830,direct_call,call 0x46a830,
0x00487f29,0x0044ced0,direct_call,call 0x44ced0,
0x00487f3d,0x00486b70,direct_call,call 0x486b70,
0x00487f55,0x00486800,direct_call,call 0x486800,
0x00487f60,0x00470180,direct_call,call 0x470180,
0x00487f6f,0x0046ade0,direct_call,call 0x46ade0,
0x00487f7e,0x00426d70,direct_call,call 0x426d70,
0x00487f8d,0x0041cad0,direct_call,call 0x41cad0,
0x00487f9a,0x0045d100,direct_call,call 0x45d100,
0x00487fa8,0x0056ec84,immediate:string,push 0x56ec84,effect
0x00487fb7,0x00450c70,direct_call,call 0x450c70,
0x00487fcd,0x00412730,direct_call,call 0x412730,
0x00487fda,0x00485660,direct_call,call 0x485660,
0x00487fe1,0x00488026,immediate,je 0x488026,
0x00487fec,0x00412730,direct_call,call 0x412730,
0x00487fff,0x00485660,direct_call,call 0x485660,
0x00488006,0x0047a2c0,direct_call,call 0x47a2c0,
0x00488024,0x0048806f,immediate,jmp 0x48806f,
0x00488047,0x00422dd0,direct_call,call 0x422dd0,
0x0048808b,0x004502c0,direct_call,call 0x4502c0,
0x004880a6,0x0044c670,direct_call,call 0x44c670,
0x004880ad,0x0045d0c0,direct_call,call 0x45d0c0,
0x004880ce,0x0044c670,direct_call,call 0x44c670,
0x004880d5,0x0045d0c0,direct_call,call 0x45d0c0,
0x00488123,0x00474d60,direct_call,call 0x474d60,
0x0048812f,0x004640a0,direct_call,call 0x4640a0,
0x00488161,0x00488170,immediate,jl 0x488170,
0x00488179,0x0041cad0,direct_call,call 0x41cad0,
0x0048818c,0x0045d100,direct_call,call 0x45d100,
0x0048819d,0x0056ec84,immediate:string,push 0x56ec84,effect
0x004881af,0x00450c70,direct_call,call 0x450c70,
0x004881bf,0x004881d0,immediate,jl 0x4881d0,
0x004881c5,0x004881d0,immediate,jg 0x4881d0,
0x004881ce,0x004881d7,immediate,jmp 0x4881d7,
0x004881fc,0x0048829b,immediate,jl 0x48829b,
0x00488204,0x00478060,direct_call,call 0x478060,
0x00488244,0x004aae10,direct_call,call 0x4aae10,
0x0048828e,0x00450c70,direct_call,call 0x450c70,
0x004882bd,0x00488960,direct_call,call 0x488960,
0x004882de,0x0048836c,immediate,je 0x48836c,
0x004882e6,0x00478060,direct_call,call 0x478060,
0x00488321,0x004aae10,direct_call,call 0x4aae10,
0x00488366,0x00450c70,direct_call,call 0x450c70,
0x00488376,0x00449240,direct_call,call 0x449240,
0x0048838d,0x005429ee,direct_call,call 0x5429ee,
0x004883cf,0x0040e700,direct_call,call 0x40e700,
0x004883e4,0x004866b0,direct_call,call 0x4866b0,
0x004883fe,0x00486870,direct_call,call 0x486870,
0x0048841c,0x00486ef0,direct_call,call 0x486ef0,
0x00488428,0x00488438,immediate,je 0x488438,
0x00488430,0x0040cfc0,direct_call,call 0x40cfc0,
0x0048844e,0x00486ad0,direct_call,call 0x486ad0,
0x0048846e,0x00486ae0,direct_call,call 0x486ae0,
0x00488485,0x00567750,immediate,push 0x567750,
0x004884ae,0x0040e700,direct_call,call 0x40e700,
0x004884c0,0x0040b280,direct_call,call 0x40b280,
0x004884d2,0x004866b0,direct_call,call 0x4866b0,
0x00488528,0x00488547,immediate,jge 0x488547,
0x00488569,0x00488720,direct_call,call 0x488720,
0x0048857b,0x004e14b0,direct_call,call 0x4e14b0,
0x004885a8,0x004885c7,immediate,jge 0x4885c7,
0x004885d6,0x00486f60,direct_call,call 0x486f60,
0x00488659,0x00488664,immediate,je 0x488664,
0x00488662,0x0048866b,immediate,jmp 0x48866b,
0x00488686,0x00487590,direct_call,call 0x487590,
0x0048869c,0x0040bbc0,direct_call,call 0x40bbc0,
0x004886a3,0x004bd210,direct_call,call 0x4bd210,
0x004886c4,0x004886cf,immediate,jmp 0x4886cf,
0x004886d3,0x004886ef,immediate,jge 0x4886ef,
0x004886e2,0x004886ed,immediate,jne 0x4886ed,
0x004886ed,0x004886c6,immediate,jmp 0x4886c6,
0x00488759,0x00414580,direct_call,call 0x414580,
0x0048878b,0x00486e30,direct_call,call 0x486e30,
0x004887b2,0x004887bd,immediate,je 0x4887bd,
0x004887bb,0x004887c4,immediate,jmp 0x4887c4,
0x004887e7,0x004235c0,direct_call,call 0x4235c0,
0x00488810,0x0048881b,immediate,jne 0x48881b,
0x00488819,0x00488822,immediate,jmp 0x488822,
0x00488860,0x0048886b,immediate,jne 0x48886b,
0x00488869,0x00488872,immediate,jmp 0x488872,
0x004888ec,0x00477450,direct_call,call 0x477450,
0x0048890c,0x00477450,direct_call,call 0x477450,
0x0048892c,0x0044f0d0,direct_call,call 0x44f0d0,
0x00488a42,0x0040bbc0,direct_call,call 0x40bbc0,
0x00488a79,0x00414580,direct_call,call 0x414580,
0x00488a80,0x004888e0,direct_call,call 0x4888e0,
0x00488a96,0x00414580,direct_call,call 0x414580,
0x00488a9d,0x004888e0,direct_call,call 0x4888e0,
0x00488ac9,0x00414580,direct_call,call 0x414580,
0x00488ad0,0x00488900,direct_call,call 0x488900,
0x00488ae6,0x00414580,direct_call,call 0x414580,
0x00488aed,0x00488900,direct_call,call 0x488900,
0x00488b24,0x0056fdbc,immediate:string,push 0x56fdbc,D:\cygwin\home\zun\prog\th20\src\game\card.cpp:641 CardInf
0x00488b2f,0x00486a80,direct_call,call 0x486a80,
0x00488b3b,0x00488b41,immediate,jne 0x488b41,
0x00488b3f,0x00488b78,immediate,jmp 0x488b78,
0x00488b48,0x00487b10,direct_call,call 0x487b10,
0x00488b4f,0x00488b55,immediate,je 0x488b55,
0x00488b51,0x00488b5a,immediate,jmp 0x488b5a,
0x00488b53,0x00488b5a,immediate,jmp 0x488b5a,
0x00488b58,0x00488b78,immediate,jmp 0x488b78,
0x00488b5e,0x00488b76,immediate,je 0x488b76,
0x00488b6a,0x0041f7c0,direct_call,call 0x41f7c0,
0x00488b85,0x0056908d,immediate,push 0x56908d,
0x00488bb9,0x0048bce0,direct_call,call 0x48bce0,
0x00488bc0,0x0044ced0,direct_call,call 0x44ced0,
0x00488bcb,0x004379c0,direct_call,call 0x4379c0,
0x00488bd6,0x004379a0,direct_call,call 0x4379a0,
0x00488be1,0x00437930,direct_call,call 0x437930,
0x00488bf2,0x0040c300,direct_call,call 0x40c300,
0x00488bf9,0x00485970,direct_call,call 0x485970,
0x00488c06,0x0040c080,direct_call,call 0x40c080,
0x00488c12,0x00412280,direct_call,call 0x412280,
0x00488c21,0x00412540,direct_call,call 0x412540,
0x00488c29,0x00488c34,immediate,jmp 0x488c34,
0x00488c2e,0x00411c30,direct_call,call 0x411c30,
0x00488c3b,0x00411bb0,direct_call,call 0x411bb0,
0x00488c45,0x00488d50,immediate,je 0x488d50,
0x00488c4e,0x0040c300,direct_call,call 0x40c300,
0x00488c59,0x0040c300,direct_call,call 0x40c300,
0x00488c64,0x00499370,direct_call,call 0x499370,
0x00488c76,0x00499370,direct_call,call 0x499370,
0x00488c87,0x00499350,direct_call,call 0x499350,
0x00488c99,0x00499350,direct_call,call 0x499350,
0x00488d02,0x00457610,direct_call,call 0x457610,
0x00488d0f,0x00488d4b,immediate,je 0x488d4b,
0x00488d25,0x0049cae0,direct_call,call 0x49cae0,
0x00488d2d,0x00421810,direct_call,call 0x421810,
0x00488d3d,0x0044fa10,direct_call,call 0x44fa10,
0x00488d45,0x0049c760,direct_call,call 0x49c760,
0x00488d4b,0x00488c2b,immediate,jmp 0x488c2b,
0x00488d5a,0x00411b00,direct_call,call 0x411b00,
0x00488d69,0x0040ff90,direct_call,call 0x40ff90,
0x00488d70,0x00460850,direct_call,call 0x460850,
0x00488d88,0x0040ff90,direct_call,call 0x40ff90,
0x00488d8f,0x00460850,direct_call,call 0x460850,
0x00488da0,0x00499350,direct_call,call 0x499350,
0x00488db2,0x00499350,direct_call,call 0x499350,
0x00488e1b,0x00457610,direct_call,call 0x457610,
0x00488e28,0x00488e5b,immediate,je 0x488e5b,
0x00488e2c,0x00460830,direct_call,call 0x460830,
0x00488e55,0x00479080,direct_call,call 0x479080,
0x00488e6d,0x005429ee,direct_call,call 0x5429ee,
0x00488e85,0x005685fd,immediate,push 0x5685fd,
0x00488eb4,0x0040c300,direct_call,call 0x40c300,
0x00488ebb,0x00485970,direct_call,call 0x485970,
0x00488ec8,0x0040c080,direct_call,call 0x40c080,
0x00488ed4,0x00412280,direct_call,call 0x412280,
0x00488ee3,0x00412540,direct_call,call 0x412540,
0x00488eeb,0x00488ef6,immediate,jmp 0x488ef6,
0x00488ef0,0x00411c30,direct_call,call 0x411c30,
0x00488efd,0x00411bb0,direct_call,call 0x411bb0,
0x00488f07,0x00488f55,immediate,je 0x488f55,
0x00488f0c,0x0040c300,direct_call,call 0x40c300,
0x00488f17,0x0040c300,direct_call,call 0x40c300,
0x00488f30,0x0049cae0,direct_call,call 0x49cae0,
0x00488f38,0x00421810,direct_call,call 0x421810,
0x00488f45,0x0044fa10,direct_call,call 0x44fa10,
0x00488f4d,0x0049c260,direct_call,call 0x49c260,
0x00488f53,0x00488eed,immediate,jmp 0x488eed,
0x00488f5f,0x00411b00,direct_call,call 0x411b00,
0x00488f67,0x00460830,direct_call,call 0x460830,
0x00488f83,0x00479080,direct_call,call 0x479080,
0x00488f9a,0x005429ee,direct_call,call 0x5429ee,
0x00488fb5,0x0056928d,immediate,push 0x56928d,
0x00488fe8,0x0047a770,direct_call,call 0x47a770,
0x00488ffd,0x0047c1f0,direct_call,call 0x47c1f0,
0x00489016,0x0040b280,direct_call,call 0x40b280,
0x00489028,0x0040b280,direct_call,call 0x40b280,
0x00489039,0x0040bda0,direct_call,call 0x40bda0,
0x0048904d,0x0048ad30,direct_call,call 0x48ad30,
0x0048907b,0x0040b280,direct_call,call 0x40b280,
0x00489090,0x00414090,direct_call,call 0x414090,
0x004890a7,0x0040c300,direct_call,call 0x40c300,
0x004890ae,0x004890b9,immediate,jne 0x4890b9,
0x004890b7,0x004890c0,immediate,jmp 0x4890c0,
0x004890e1,0x0040e700,direct_call,call 0x40e700,
0x00489102,0x0048b3d0,direct_call,call 0x48b3d0,
0x00489121,0x0040e700,direct_call,call 0x40e700,
0x00489134,0x00544760,direct_call,call 0x544760,
0x0048913f,0x0048b500,direct_call,call 0x48b500,
0x00489164,0x0040e700,direct_call,call 0x40e700,
0x0048917a,0x00544760,direct_call,call 0x544760,
0x00489185,0x0048b550,direct_call,call 0x48b550,
0x0048919e,0x00497c00,direct_call,call 0x497c00,
0x004891c5,0x0040c080,direct_call,call 0x40c080,
0x004891d2,0x0045edf0,direct_call,call 0x45edf0,
0x004891de,0x00489c80,direct_call,call 0x489c80,
0x00489203,0x00489ca0,direct_call,call 0x489ca0,
0x00489221,0x00489190,direct_call,call 0x489190,
0x00489230,0x0040b280,direct_call,call 0x40b280,
0x00489239,0x0048a800,direct_call,call 0x48a800,
0x00489256,0x00489a70,direct_call,call 0x489a70,
0x00489265,0x0040b280,direct_call,call 0x40b280,
0x00489272,0x004670e0,direct_call,call 0x4670e0,
0x00489282,0x005429ee,direct_call,call 0x5429ee,
0x0048929b,0x0040b280,direct_call,call 0x40b280,
0x004892c1,0x0040e700,direct_call,call 0x40e700,
0x004892d0,0x0040b280,direct_call,call 0x40b280,
0x00489301,0x0040e700,direct_call,call 0x40e700,
0x00489310,0x0040b280,direct_call,call 0x40b280,
0x00489356,0x0040e700,direct_call,call 0x40e700,
0x00489365,0x0040b280,direct_call,call 0x40b280,
0x0048939c,0x00497d70,direct_call,call 0x497d70,
0x004893bc,0x00497df0,direct_call,call 0x497df0,
0x004893dc,0x00497e30,direct_call,call 0x497e30,
0x004893f5,0x005692bd,immediate,push 0x5692bd,
0x0048941f,0x00489426,immediate,ja 0x489426,
0x00489421,0x0048950a,immediate,jmp 0x48950a,
0x0048942f,0x00413f50,direct_call,call 0x413f50,
0x00489442,0x00489491,immediate,jne 0x489491,
0x00489447,0x00497560,direct_call,call 0x497560,
0x00489453,0x0040b280,direct_call,call 0x40b280,
0x0048946e,0x0048ad50,direct_call,call 0x48ad50,
0x00489491,0x0048949c,immediate,jmp 0x48949c,
0x004894a0,0x004894f2,immediate,jbe 0x4894f2,
0x004894a5,0x00497560,direct_call,call 0x497560,
0x004894b1,0x0040b280,direct_call,call 0x40b280,
0x004894cc,0x0048ad50,direct_call,call 0x48ad50,
0x004894df,0x0040cd70,direct_call,call 0x40cd70,
0x004894f0,0x00489493,immediate,jmp 0x489493,
0x004894f5,0x00484720,direct_call,call 0x484720,
0x00489504,0x0048b750,direct_call,call 0x48b750,
0x0048951a,0x005429ee,direct_call,call 0x5429ee,
0x0048953a,0x0040b280,direct_call,call 0x40b280,
0x00489543,0x0040b2a0,direct_call,call 0x40b2a0,
0x00489552,0x0040b280,direct_call,call 0x40b280,
0x00489565,0x0048b1e0,direct_call,call 0x48b1e0,
0x00489587,0x0040b280,direct_call,call 0x40b280,
0x00489590,0x0048b200,direct_call,call 0x48b200,
0x004895aa,0x0040b280,direct_call,call 0x40b280,
0x004895b3,0x0040b2a0,direct_call,call 0x40b2a0,
0x004895c2,0x0040b280,direct_call,call 0x40b280,
0x004895d5,0x0048b210,direct_call,call 0x48b210,
0x004895f7,0x0040b280,direct_call,call 0x40b280,
0x00489600,0x0048b230,direct_call,call 0x48b230,
0x00489617,0x0040b280,direct_call,call 0x40b280,
0x00489620,0x0048b240,direct_call,call 0x48b240,
0x0048963a,0x0040b280,direct_call,call 0x40b280,
0x00489643,0x0040b2a0,direct_call,call 0x40b2a0,
0x00489652,0x0040b280,direct_call,call 0x40b280,
0x00489665,0x0048b250,direct_call,call 0x48b250,
0x00489686,0x00411170,direct_call,call 0x411170,
0x00489690,0x004896d5,immediate,je 0x4896d5,
0x00489696,0x0040b280,direct_call,call 0x40b280,
0x004896a5,0x0040b280,direct_call,call 0x40b280,
0x004896b4,0x0040b280,direct_call,call 0x40b280,
0x004896cb,0x0048aee0,direct_call,call 0x48aee0,
0x004896d3,0x0048971e,immediate,jmp 0x48971e,
0x004896d9,0x0040b280,direct_call,call 0x40b280,
0x004896e4,0x0040e700,direct_call,call 0x40e700,
0x004896f3,0x0040b280,direct_call,call 0x40b280,
0x00489702,0x0040b280,direct_call,call 0x40b280,
0x00489718,0x00488fb0,direct_call,call 0x488fb0,
0x00489735,0x005692fd,immediate,push 0x5692fd,
0x0048975e,0x0040f160,direct_call,call 0x40f160,
0x00489785,0x0040de90,direct_call,call 0x40de90,
0x0048978f,0x00489809,immediate,je 0x489809,
0x00489798,0x00497600,direct_call,call 0x497600,
0x004897b6,0x0040b280,direct_call,call 0x40b280,
0x004897c7,0x0040b280,direct_call,call 0x40b280,
0x004897e4,0x0048a370,direct_call,call 0x48a370,
0x00489803,0x0048b810,direct_call,call 0x48b810,
0x0048980c,0x0040e5e0,direct_call,call 0x40e5e0,
0x00489822,0x005429ee,direct_call,call 0x5429ee,
0x0048983a,0x00425620,direct_call,call 0x425620,
0x00489849,0x00425620,direct_call,call 0x425620,
0x00489886,0x0040b280,direct_call,call 0x40b280,
0x00489895,0x00452450,direct_call,call 0x452450,
0x004898c0,0x0040b280,direct_call,call 0x40b280,
0x004898dc,0x0048ac50,direct_call,call 0x48ac50,
0x00489910,0x0040b280,direct_call,call 0x40b280,
0x0048992c,0x0048adc0,direct_call,call 0x48adc0,
0x0048995d,0x0040b280,direct_call,call 0x40b280,
0x0048996f,0x0040b280,direct_call,call 0x40b280,
0x0048998f,0x0048abe0,direct_call,call 0x48abe0,
0x004899bd,0x0040b280,direct_call,call 0x40b280,
0x004899cf,0x0040b280,direct_call,call 0x40b280,
0x004899ef,0x0048acc0,direct_call,call 0x48acc0,
0x00489a1d,0x0040b280,direct_call,call 0x40b280,
0x00489a2f,0x0040b280,direct_call,call 0x40b280,
0x00489a4f,0x0048ae30,direct_call,call 0x48ae30,
0x00489a73,0x00489a7e,immediate,jmp 0x489a7e,
0x00489a84,0x00489aae,immediate,je 0x489aae,
0x00489a8e,0x0048b1a0,direct_call,call 0x48b1a0,
0x00489a9b,0x0048b1c0,direct_call,call 0x48b1c0,
0x00489aa8,0x00489aac,immediate,je 0x489aac,
0x00489aaa,0x00489aae,immediate,jmp 0x489aae,
0x00489aac,0x00489a75,immediate,jmp 0x489a75,
0x00489ac5,0x005676c0,immediate,push 0x5676c0,
0x00489ae6,0x0040c6b0,direct_call,call 0x40c6b0,
0x00489af5,0x0040b280,direct_call,call 0x40b280,
0x00489b02,0x0048b070,direct_call,call 0x48b070,
0x00489b13,0x00498020,direct_call,call 0x498020,
0x00489b48,0x00489b50,immediate,jbe 0x489b50,
0x00489b4a,0x0040f880,direct_call,call 0x40f880,
