file_offset,va,encoding,text
0x001b215c,0x005b3b5c,ascii,.?AV<lambda_1>@?BB@??Anim@MsgInf@@QAEHXZ@
0x001b2190,0x005b3b90,ascii,.?AV<lambda_1>@?1???R0?BB@??Anim@MsgInf@@QAEHXZ@QBE@XZ@
0x001b21d0,0x005b3bd0,ascii,.?AV<lambda_5>@?5??Calc@NoticeInf@@QAEHXZ@
0x001b2204,0x005b3c04,ascii,.?AV<lambda_4>@?P@??Calc@NoticeInf@@QAEHXZ@
0x001b2238,0x005b3c38,ascii,.?AV<lambda_3>@?O@??Calc@NoticeInf@@QAEHXZ@
0x001b226c,0x005b3c6c,ascii,.?AV<lambda_2>@?L@??Calc@NoticeInf@@QAEHXZ@
0x001b22a0,0x005b3ca0,ascii,.?AV<lambda_1>@?7??Calc@NoticeInf@@QAEHXZ@
0x001b22d4,0x005b3cd4,ascii,.?AVbad_cast@std@@
0x001b22f0,0x005b3cf0,ascii,.?AVformat_error@std@@
0x001b2310,0x005b3d10,ascii,.?AV<lambda_2>@?1??Start@StoneEnemyInf@@QAEXVEnemyID@@H@Z@
0x001b2354,0x005b3d54,ascii,.?AVfailure@ios_base@std@@
0x001b2378,0x005b3d78,ascii,.?AV<lambda_2>@?6??Calc@TrophyInf@@QAEHXZ@
0x001b23ac,0x005b3dac,ascii,.?AV<lambda_1>@?6??Calc@TrophyInf@@QAEHXZ@
0x001b23e0,0x005b3de0,ascii,.?AV<lambda_1>@?9??CalcSub@StoneYellowReimu2Inf@@UAEXXZ@
0x001b2428,0x005b3e28,ascii,.?AV<lambda_1>@?4??CalcMain@StoneYellowReimu2Inf@@UAEXXZ@
0x001b2470,0x005b3e70,ascii,.?AV<lambda_1>@?8??OnStoneAttack@StoneYellowReimu2Inf@@UAEHXZ@
0x001b24b8,0x005b3eb8,ascii,.?AV<lambda_1>@?9??CalcSub@StoneYellowMarisa2Inf@@UAEXXZ@
0x001b2500,0x005b3f00,ascii,.?AV<lambda_1>@?4??CalcMain@StoneYellowMarisa2Inf@@UAEXXZ@
0x001b2548,0x005b3f48,ascii,.?AV<lambda_1>@?8??OnStoneAttack@StoneYellowMarisa2Inf@@UAEHXZ@
0x001b2590,0x005b3f90,ascii,.?AVinvalid_argument@std@@
0x001b25b4,0x005b3fb4,ascii,.?AVlogic_error@std@@
0x001b25d4,0x005b3fd4,ascii,.?AVlength_error@std@@
0x001b25f4,0x005b3ff4,ascii,.?AVout_of_range@std@@
0x001b2614,0x005b4014,ascii,.?AVbad_function_call@std@@
0x001b2638,0x005b4038,ascii,.?AVbad_exception@std@@
0x001b2658,0x005b4058,ascii,.?AVerror_category@std@@
0x001b267c,0x005b407c,ascii,.?AV_Generic_error_category@std@@
0x001b26a8,0x005b40a8,ascii,.?AV_System_error_category@std@@
0x001b26d4,0x005b40d4,ascii,.?AV?$_Func_base@X$$V@std@@
0x001b26f8,0x005b40f8,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?BE@??grpPrint@@YA?AUtagSIZE@@PBUtagRECT@@HKKPBDPAUIDirect3DTexture9@@HHHPA_NV?$function@$$A6AXXZ@std@@@Z@X$$V@std@@
0x001b279c,0x005b419c,ascii,.?AVmemory_resource@pmr@std@@
0x001b27c4,0x005b41c4,ascii,.?AVdebug_memory_resource@@
0x001b27e8,0x005b41e8,ascii,.?AVTaskInf@@
0x001b2800,0x005b4200,ascii,.?AVInputInf@@
0x001b2818,0x005b4218,ascii,.?AVScreenInf@@
0x001b2830,0x005b4230,ascii,.?AVSprtFuncBaseInf@@
0x001b2850,0x005b4250,ascii,.?AV?$_Func_base@_NAAV?$LinkInf@PAVSprtInf@@@@@std@@
0x001b2890,0x005b4290,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?8??getSprt@SprtCtrlInf@@QAEPAVSprtInf@@VSprtID@@@Z@_NAAV?$LinkInf@PAVSprtInf@@@@@std@@
0x001b2918,0x005b4318,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_2>@?8??getSprt@SprtCtrlInf@@QAEPAVSprtInf@@VSprtID@@@Z@_NAAV?$LinkInf@PAVSprtInf@@@@@std@@
0x001b29a0,0x005b43a0,ascii,.?AVCSound@@
0x001b29b8,0x005b43b8,ascii,.?AVCStreamingSound@@
0x001b29d8,0x005b43d8,ascii,.?AVEffectChargePointInf@@
0x001b29fc,0x005b43fc,ascii,.?AVEffectFanSparkInf@@
0x001b2a1c,0x005b441c,ascii,.?AVEffectLineEffectInf@@
0x001b2a40,0x005b4440,ascii,.?AVEffectLineSparkInf@@
0x001b2a64,0x005b4464,ascii,.?AVEffectLineSpark2Inf@@
0x001b2a88,0x005b4488,ascii,.?AVEffectLineStoneInf@@
0x001b2aac,0x005b44ac,ascii,.?AVEffectLineStone2Inf@@
0x001b2ad0,0x005b44d0,ascii,.?AVEffectMenuWindowInf@@
0x001b2af4,0x005b44f4,ascii,.?AVEffectPyramidInf@@
0x001b2b14,0x005b4514,ascii,.?AVEffectScreenSwitchInf@@
0x001b2b38,0x005b4538,ascii,.?AVEffectShortLineEffectInf@@
0x001b2b60,0x005b4560,ascii,.?AVEffectShortLineEffect2Inf@@
0x001b2b88,0x005b4588,ascii,.?AVEffectShortLineEffect3Inf@@
0x001b2bb0,0x005b45b0,ascii,.?AVEffectStoneGaugeLineInf@@
0x001b2bd8,0x005b45d8,ascii,.?AVAsciiInf@@
0x001b2bf0,0x005b45f0,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R1?BB@??JPrintf@AsciiInf@@QAAXABVFVector@@V?$basic_string_view@DU?$char_traits@D@std@@@std@@ZZ@QBE@XZ@X$$V@std@@
0x001b2c98,0x005b4698,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?BB@??JPrintf@AsciiInf@@QAAXABVFVector@@V?$basic_string_view@DU?$char_traits@D@std@@@std@@ZZ@X$$V@std@@
0x001b2d30,0x005b4730,ascii,.?AVBackGroundInf@@
0x001b2d4c,0x005b474c,ascii,.?AVBombInf@@
0x001b2d64,0x005b4764,ascii,.?AVBombBaseInf@@
0x001b2d80,0x005b4780,ascii,.?AVBombMarisaAInf@@
0x001b2da0,0x005b47a0,ascii,.?AVBombReimuAInf@@
0x001b2dbc,0x005b47bc,ascii,.?AV_Ref_count_base@std@@
0x001b2de0,0x005b47e0,ascii,.?AVBulletInf@@
0x001b2df8,0x005b47f8,ascii,.?AV?$_Ref_count_obj_alloc3@UEtamaArgInf@@U?$DebugAllocator@UEtamaArgInf@@@@@std@@
0x001b2e58,0x005b4858,ascii,.?AV?$_Ebco_base@U?$DebugAllocator@UEtamaArgInf@@@@$00@std@@
0x001b2ea0,0x005b48a0,ascii,.?AU?$DebugAllocator@UEtamaArgInf@@@@
0x001b2ed0,0x005b48d0,ascii,.?AVCardInf@@
0x001b2ee8,0x005b48e8,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R1?1??Start@CardInf@@QAEXHPADHH@Z@QBE@XZ@X$$V@std@@
0x001b2f50,0x005b4950,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1??Start@CardInf@@QAEXHPADHH@Z@X$$V@std@@
0x001b2fac,0x005b49ac,ascii,.?AVEffectInf@@
0x001b2fc4,0x005b49c4,ascii,.?AVEndingInf@@
0x001b2fe0,0x005b49e0,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R1?BB@??Anim@EndingMsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b3048,0x005b4a48,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?BB@??Anim@EndingMsgInf@@QAEHXZ@X$$V@std@@
0x001b30a8,0x005b4aa8,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R<lambda_2>@?BD@??Anim@EndingMsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b3120,0x005b4b20,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_2>@?BD@??Anim@EndingMsgInf@@QAEHXZ@X$$V@std@@
0x001b317c,0x005b4b7c,ascii,.?AVEnemyCtrlInf@@
0x001b3198,0x005b4b98,ascii,.?AVSptResourceInf@@
0x001b31b8,0x005b4bb8,ascii,.?AVSptInf@@
0x001b31d0,0x005b4bd0,ascii,.?AVEnemyInf@@
0x001b31e8,0x005b4be8,ascii,.?AVEclResourceInf@@
0x001b3208,0x005b4c08,ascii,.?AVFPSInf@@
0x001b3220,0x005b4c20,ascii,.?AVFrontInf@@
0x001b3238,0x005b4c38,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R1?BB@??Anim@MsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b32a0,0x005b4ca0,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?BB@??Anim@MsgInf@@QAEHXZ@X$$V@std@@
0x001b32f8,0x005b4cf8,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R<lambda_2>@?BB@??Anim@MsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b3368,0x005b4d68,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_2>@?BB@??Anim@MsgInf@@QAEHXZ@X$$V@std@@
0x001b33c0,0x005b4dc0,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R<lambda_3>@?BK@??Anim@MsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b3430,0x005b4e30,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_3>@?BK@??Anim@MsgInf@@QAEHXZ@X$$V@std@@
0x001b3488,0x005b4e88,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R<lambda_4>@?BM@??Anim@MsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b34f8,0x005b4ef8,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_4>@?BM@??Anim@MsgInf@@QAEHXZ@X$$V@std@@
0x001b3550,0x005b4f50,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R<lambda_5>@?CD@??Anim@MsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b35c0,0x005b4fc0,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_5>@?CD@??Anim@MsgInf@@QAEHXZ@X$$V@std@@
0x001b3618,0x005b5018,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R<lambda_6>@?CF@??Anim@MsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b3688,0x005b5088,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_6>@?CF@??Anim@MsgInf@@QAEHXZ@X$$V@std@@
0x001b36e0,0x005b50e0,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R<lambda_7>@?BB@??Anim@MsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b3750,0x005b5150,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_7>@?BB@??Anim@MsgInf@@QAEHXZ@X$$V@std@@
0x001b37a8,0x005b51a8,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R<lambda_8>@?BB@??Anim@MsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b3818,0x005b5218,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_8>@?BB@??Anim@MsgInf@@QAEHXZ@X$$V@std@@
0x001b3870,0x005b5270,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R<lambda_9>@?BB@??Anim@MsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b38e0,0x005b52e0,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_9>@?BB@??Anim@MsgInf@@QAEHXZ@X$$V@std@@
0x001b3938,0x005b5338,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R<lambda_10>@?BB@??Anim@MsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b39a8,0x005b53a8,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_10>@?BB@??Anim@MsgInf@@QAEHXZ@X$$V@std@@
0x001b3a00,0x005b5400,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R<lambda_11>@?BB@??Anim@MsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b3a70,0x005b5470,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_11>@?BB@??Anim@MsgInf@@QAEHXZ@X$$V@std@@
0x001b3ac8,0x005b54c8,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R<lambda_12>@?BB@??Anim@MsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b3b38,0x005b5538,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_12>@?BB@??Anim@MsgInf@@QAEHXZ@X$$V@std@@
0x001b3b90,0x005b5590,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R<lambda_13>@?BB@??Anim@MsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b3c00,0x005b5600,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_13>@?BB@??Anim@MsgInf@@QAEHXZ@X$$V@std@@
0x001b3c58,0x005b5658,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???R<lambda_14>@?BB@??Anim@MsgInf@@QAEHXZ@QBE@XZ@X$$V@std@@
0x001b3cc8,0x005b56c8,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_14>@?BB@??Anim@MsgInf@@QAEHXZ@X$$V@std@@
0x001b3d1c,0x005b571c,ascii,.?AVGameInf@@
0x001b3d34,0x005b5734,ascii,.?AVHelpInf@@
0x001b3d4c,0x005b574c,ascii,.?AVHitCtrlInf@@
0x001b3d68,0x005b5768,ascii,.?AVItemInf@@
0x001b3d80,0x005b5780,ascii,.?AVKeyConfigTaskInf@@
0x001b3da0,0x005b57a0,ascii,.?AVLaserInf@@
0x001b3db8,0x005b57b8,ascii,.?AVLaserDataInf@@
0x001b3dd4,0x005b57d4,ascii,.?AVLaserLineInf@@
0x001b3df0,0x005b57f0,ascii,.?AVLaserCurveInf@@
0x001b3e0c,0x005b580c,ascii,.?AVLaserInfiniteInf@@
0x001b3e2c,0x005b582c,ascii,.?AVLaserBeamInf@@
0x001b3e48,0x005b5848,ascii,.?AVLoadingInf@@
0x001b3e64,0x005b5864,ascii,.?AVGdiplusBase@Gdiplus@@
0x001b3e88,0x005b5888,ascii,.?AVBitmap@Gdiplus@@
0x001b3ea8,0x005b58a8,ascii,.?AVImage@Gdiplus@@
0x001b3ec4,0x005b58c4,ascii,.?AVNoticeInf@@
0x001b3ee0,0x005b58e0,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?7??Calc@NoticeInf@@QAEHXZ@X$$V@std@@
0x001b3f38,0x005b5938,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_2>@?L@??Calc@NoticeInf@@QAEHXZ@X$$V@std@@
0x001b3f90,0x005b5990,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_3>@?O@??Calc@NoticeInf@@QAEHXZ@X$$V@std@@
0x001b3fe8,0x005b59e8,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_4>@?P@??Calc@NoticeInf@@QAEHXZ@X$$V@std@@
0x001b4040,0x005b5a40,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_5>@?5??Calc@NoticeInf@@QAEHXZ@X$$V@std@@
0x001b4094,0x005b5a94,ascii,.?AVOptionTaskInf@@
0x001b40b0,0x005b5ab0,ascii,.?AVPauseInf@@
0x001b40c8,0x005b5ac8,ascii,.?AV_Facet_base@std@@
0x001b40e8,0x005b5ae8,ascii,.?AVfacet@locale@std@@
0x001b4108,0x005b5b08,ascii,.?AU_Crt_new_delete@std@@
0x001b412c,0x005b5b2c,ascii,.?AV?$_Fmt_buffer@D@std@@
0x001b4150,0x005b5b50,ascii,.?AVPlayerInf@@
0x001b4168,0x005b5b68,ascii,.?AV?$_Fmt_counting_buffer@D@std@@
0x001b4198,0x005b5b98,ascii,.?AV?$_Fmt_iterator_buffer@V?$_String_iterator@V?$_String_val@U?$_Simple_types@D@std@@@std@@@std@@DU_Fmt_buffer_traits@2@@std@@
0x001b4220,0x005b5c20,ascii,.?AU_Fmt_buffer_traits@std@@
0x001b4248,0x005b5c48,ascii,.?AV?$numpunct@D@std@@
0x001b4268,0x005b5c68,ascii,.?AVReplayInf@@
0x001b4280,0x005b5c80,ascii,.?AVSmallScoreInf@@
0x001b429c,0x005b5c9c,ascii,.?AVStageClearInf@@
0x001b42b8,0x005b5cb8,ascii,.?AV?$_Func_base@HPAVEnemyInf@@@std@@
0x001b42e8,0x005b5ce8,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_2>@?1??Start@StoneEnemyInf@@QAEXVEnemyID@@H@Z@HPAVEnemyInf@@@std@@
0x001b4358,0x005b5d58,ascii,.?AVios_base@std@@
0x001b4374,0x005b5d74,ascii,.?AV?$_Iosb@H@std@@
0x001b4390,0x005b5d90,ascii,.?AV_Iostream_error_category2@std@@
0x001b43bc,0x005b5dbc,ascii,.?AUctype_base@std@@
0x001b43dc,0x005b5ddc,ascii,.?AV?$ctype@D@std@@
0x001b43f8,0x005b5df8,ascii,.?AV?$basic_ios@DU?$char_traits@D@std@@@std@@
0x001b4430,0x005b5e30,ascii,.?AV?$basic_streambuf@DU?$char_traits@D@std@@@std@@
0x001b446c,0x005b5e6c,ascii,.?AV?$basic_istream@DU?$char_traits@D@std@@@std@@
0x001b44a8,0x005b5ea8,ascii,.?AV?$basic_stringbuf@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@
0x001b44f8,0x005b5ef8,ascii,.?AV?$basic_istringstream@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@
0x001b454c,0x005b5f4c,ascii,.?AVStoneMenuInf@@
0x001b4568,0x005b5f68,ascii,.?AVTitleInf@@
0x001b4580,0x005b5f80,ascii,.?AVTrophyInf@@
0x001b4598,0x005b5f98,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?6??Calc@TrophyInf@@QAEHXZ@X$$V@std@@
0x001b45f0,0x005b5ff0,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_2>@?6??Calc@TrophyInf@@QAEHXZ@X$$V@std@@
0x001b4644,0x005b6044,ascii,.?AVStoneBaseInf@@
0x001b4660,0x005b6060,ascii,.?AVStoneBlueReimuInf@@
0x001b4680,0x005b6080,ascii,.?AVStoneBlueReimu2Inf@@
0x001b46a4,0x005b60a4,ascii,.?AVStoneBlueMarisa2Inf@@
0x001b46c8,0x005b60c8,ascii,.?AVStoneBlueMarisaInf@@
0x001b46ec,0x005b60ec,ascii,.?AVStoneGreenReimuInf@@
0x001b4710,0x005b6110,ascii,.?AVStoneGreenReimu2Inf@@
0x001b4734,0x005b6134,ascii,.?AVStoneGreenMarisa2Inf@@
0x001b4758,0x005b6158,ascii,.?AVStoneGreenMarisaInf@@
0x001b477c,0x005b617c,ascii,.?AVStoneRedReimuInf@@
0x001b479c,0x005b619c,ascii,.?AVStoneRedReimu2Inf@@
0x001b47bc,0x005b61bc,ascii,.?AVStoneRedMarisa2Inf@@
0x001b47e0,0x005b61e0,ascii,.?AVStoneRedMarisaInf@@
0x001b4800,0x005b6200,ascii,.?AVWeaponStoneInf@@
0x001b4820,0x005b6220,ascii,.?AVStoneYellowReimuInf@@
0x001b4844,0x005b6244,ascii,.?AVStoneYellowReimu2Inf@@
0x001b4868,0x005b6268,ascii,.?AV?$_Func_base@HAAVFVector@@@std@@
0x001b4898,0x005b6298,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?8??OnStoneAttack@StoneYellowReimu2Inf@@UAEHXZ@HAAVFVector@@@std@@
0x001b4910,0x005b6310,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?4??CalcMain@StoneYellowReimu2Inf@@UAEXXZ@HAAVFVector@@@std@@
0x001b4980,0x005b6380,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?9??CalcSub@StoneYellowReimu2Inf@@UAEXXZ@HAAVFVector@@@std@@
0x001b49ec,0x005b63ec,ascii,.?AVStoneYellowMarisa2Inf@@
0x001b4a10,0x005b6410,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?8??OnStoneAttack@StoneYellowMarisa2Inf@@UAEHXZ@HAAVFVector@@@std@@
0x001b4a88,0x005b6488,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?4??CalcMain@StoneYellowMarisa2Inf@@UAEXXZ@HAAVFVector@@@std@@
0x001b4af8,0x005b64f8,ascii,.?AV?$_Func_impl_no_alloc@V<lambda_1>@?9??CalcSub@StoneYellowMarisa2Inf@@UAEXXZ@HAAVFVector@@@std@@
0x001b4b64,0x005b6564,ascii,.?AVStoneYellowMarisaInf@@
0x001b4b88,0x005b6588,ascii,.?AVIFile@Pbg@@
0x001b4ba0,0x005b65a0,ascii,.?AVFile@Pbg@@
0x001b4bb8,0x005b65b8,ascii,.?AV_Identity_equal_resource@pmr@std@@
0x001b4be8,0x005b65e8,ascii,.?AV_Aligned_new_delete_resource_impl@pmr@std@@
0x001b4c20,0x005b6620,ascii,.?AV_Locimp@locale@std@@
0x001b4c44,0x005b6644,ascii,.?AVtype_info@@
0x001b51da,0x005e71da,utf-16le,IDI_ICON3
0x001b51ee,0x005e71ee,utf-16le,AFX_DIALOG_LAYOUT(
0x001b5436,0x005e7436,ascii,"N^\TIFNIGH@>:3160-4,*("
0x001b5508,0x005e7508,ascii,VSQPHC
0x001b55c1,0x005e75c1,ascii,yvl`C=8
0x001b5616,0x005e7616,ascii,KbpKbpKbp
0x001b5769,0x005e7769,ascii,dee>>>;
0x001b5850,0x005e7850,ascii,"""&9ep"
0x001b5971,0x005e7971,ascii,//!#.
0x001b5986,0x005e7986,ascii,"KO""Qa"
0x001b5b6e,0x005e7b6e,ascii,e`^GDBxtqr
0x001b5bce,0x005e7bce,ascii,ib\je`
0x001b5c6e,0x005e7c6e,ascii,prGok
0x001b5c7b,0x005e7c7b,ascii,qjl`zuo
0x001b5c85,0x005e7c85,ascii,#! jaY
0x001b5d27,0x005e7d27,ascii,211kklfgg\]]
0x001b5d42,0x005e7d42,ascii,PPPPMJ
0x001b5f00,0x005e7f00,utf-16le,MS Shell Dlg
0x001b5f43,0x005e7f43,ascii,bW0f0O0`0U0D0
0x001b5f86,0x005e7f86,utf-16le, DOT by DOT
0x001b6012,0x005e8012,utf-16le, 1280
0x001b6052,0x005e8052,utf-16le,  960
0x001b6092,0x005e8092,utf-16le,  640
0x001b60ce,0x005e80ce,utf-16le,     2560
0x001b6116,0x005e8116,utf-16le,     1920
0x001b615e,0x005e815e,utf-16le,     1280
0x001b61a2,0x005e81a2,utf-16le,      960
0x001b61e6,0x005e81e6,utf-16le,      640
0x001b6223,0x005e8223,ascii,RBfk0
0x001b6296,0x005e8296,utf-16le,MS Shell Dlg
0x001b62cc,0x005e82cc,utf-16le,Choose resolution.
0x001b6310,0x005e8310,utf-16le,Borderless Window DOT by DOT
0x001b634a,0x005e834a,utf-16le,Recommend
0x001b6380,0x005e8380,utf-16le,Borderless Window 
0x001b63c4,0x005e83c4,utf-16le,Full Screen 1280
0x001b640c,0x005e840c,utf-16le,Full Screen  960
0x001b6454,0x005e8454,utf-16le,Full Screen  640
0x001b649c,0x005e849c,utf-16le,Window     2560
0x001b64e4,0x005e84e4,utf-16le,Window     1920
0x001b652c,0x005e852c,utf-16le,Window     1280
0x001b6574,0x005e8574,utf-16le,Window      960
0x001b65bc,0x005e85bc,utf-16le,Window      640
0x001b6604,0x005e8604,utf-16le,Ask each startup time
0x001b6670,0x005e8670,ascii,<?xml version='1.0' encoding='UTF-8' standalone='yes'?>
0x001b66a9,0x005e86a9,ascii,<assembly xmlns='urn:schemas-microsoft-com:asm.v1' manifestVersion='1.0'>
0x001b66f4,0x005e86f4,ascii,"  <trustInfo xmlns=""urn:schemas-microsoft-com:asm.v3"">"
0x001b672c,0x005e872c,ascii,    <security>
0x001b673c,0x005e873c,ascii,      <requestedPrivileges>
0x001b6759,0x005e8759,ascii,        <requestedExecutionLevel level='asInvoker' uiAccess='false' />
0x001b67a1,0x005e87a1,ascii,      </requestedPrivileges>
0x001b67bf,0x005e87bf,ascii,    </security>
0x001b67d0,0x005e87d0,ascii,  </trustInfo>
0x001b67e0,0x005e87e0,ascii,</assembly>
0x001b680d,0x005e900d,ascii,060@0J0f0p0z0
0x001b6829,0x005e9029,ascii,1&1F1f1
0x001b6841,0x005e9041,ascii,2 2*2D2
0x001b6867,0x005e9067,ascii,3%363;3A3K3U3_3q3v3|3
0x001b6899,0x005e9099,ascii,4$4*404:4D4N4`4f4l4v4
0x001b68cd,0x005e90cd,ascii,5 5*545>5P5V5\5f5p5z5
0x001b6901,0x005e9101,ascii,6$6.6@6F6N6V6\6f6p6z6
0x001b6935,0x005e9135,ascii,7#747:7@7J7T7^7p7v7|7
0x001b6967,0x005e9167,ascii,8$8*808:8D8N8`8f8l8v8
0x001b699d,0x005e919d,ascii,9'919;9M9R9X9b9l9v9
0x001b69d1,0x005e91d1,ascii,:':9:>:F:N:T:^:h:r:|:
0x001b6a05,0x005e9205,ascii,";,;2;8;B;L;V;h;n;t;~;"
0x001b6a39,0x005e9239,ascii,<%</<9<C<U<Z<`<j<t<~<
0x001b6a6d,0x005e926d,ascii,=(=2=D=J=P=Z=d=n=
0x001b6a9f,0x005e929f,ascii,">"">4>:>B>J>P>Z>d>n>x>"
0x001b6ad3,0x005e92d3,ascii,?)?.?4?>?H?R?d?i?o?y?
0x001b6b11,0x005e9311,ascii,0#0-070A0S0Y0_0i0s0}0
0x001b6b45,0x005e9345,ascii,1'111C1I1O1Y1c1m1
0x001b6b77,0x005e9377,ascii,2!23292A2I2O2Y2c2m2w2
0x001b6bab,0x005e93ab,ascii,3'3-333=3G3Q3c3i3o3y3
0x001b6bdf,0x005e93df,ascii,4#4-474A4S4Y4_4i4s4}4
0x001b6c13,0x005e9413,ascii,5$5.5@5E5K5U5_5i5{5
0x001b6c47,0x005e9447,ascii,"6,61696A6G6Q6[6e6o6y6"
0x001b6c7b,0x005e947b,ascii,7%7+757?7I7[7a7g7q7{7
0x001b6caf,0x005e94af,ascii,"8""8,868H8M8S8]8g8q8"
0x001b6ce3,0x005e94e3,ascii,9%979=9C9M9W9a9s9y9
0x001b6d15,0x005e9515,ascii,:':-:5:=:C:M:W:a:k:u:
0x001b6d49,0x005e9549,ascii,;!;';1;;;E;W;\;b;l;v;
0x001b6d7d,0x005e957d,ascii,< <*<4<F<L<R<\<f<p<
0x001b6db1,0x005e95b1,ascii,=$=6=<=B=L=V=`=r=x=~=
0x001b6de3,0x005e95e3,ascii,">&>,>4><>B>L>V>`>j>t>~>"
0x001b6e17,0x005e9617,ascii,? ?&?0?:?D?V?\?b?l?v?
0x001b6e55,0x005e9655,ascii,0 0*040F0L0R0\0f0p0
0x001b6e89,0x005e9689,ascii,1!13181>1H1R1\1n1s1y1
0x001b6ebd,0x005e96bd,ascii,"2$2,242:2D2N2X2b2l2v2"
0x001b6ef3,0x005e96f3,ascii,3(323<3N3T3Z3d3n3x3
0x001b6f27,0x005e9727,ascii,4)4;4@4F4P4Z4d4v4|4
0x001b6f59,0x005e9759,ascii,5*50565@5J5T5f5l5r5|5
0x001b6f8b,0x005e978b,ascii,6 6(60666@6J6T6^6h6r6|6
0x001b6fc1,0x005e97c1,ascii,7$7.787J7O7U7_7i7s7
0x001b6ff5,0x005e97f5,ascii,8'898?8E8O8Y8c8u8{8
0x001b7027,0x005e9827,ascii,9)9/959?9I9S9e9k9q9{9
0x001b705b,0x005e985b,ascii,:':/:5:?:I:S:]:g:q:{:
0x001b708f,0x005e988f,ascii,;#;-;7;I;O;U;_;i;s;
