entry_va,name,role_candidate,role_confidence,recovery_status,build_integration_status,module_id,ghidra_body_bytes,source_paths,warnings,undefined_type_occurrences,generated_globals,register_values,unresolved_indirect_calls,pseudocode_file
0x00534ab0,FUN_00534ab0,game_or_engine_source_diagnostic,retained_source_string_reference,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,581,game/weaponstone.cpp,1,18,6,0,1,pseudocode/00534ab0.c
0x00534d00,FUN_00534d00,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,201,,0,7,2,0,1,pseudocode/00534d00.c
0x00534dd0,FUN_00534dd0,game_or_engine_source_diagnostic,retained_source_string_reference,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,80,game/weaponstone.cpp,0,5,0,0,0,pseudocode/00534dd0.c
0x00534e30,FUN_00534e30,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,20,,0,0,0,0,0,pseudocode/00534e30.c
0x00534e50,FUN_00534e50,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,135,,0,8,0,1,0,pseudocode/00534e50.c
0x00534ee0,FUN_00534ee0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,43,,0,2,0,0,0,pseudocode/00534ee0.c
0x00534f10,FUN_00534f10,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,141,,1,4,3,0,0,pseudocode/00534f10.c
0x00534fa0,FUN_00534fa0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,33,,0,0,0,0,0,pseudocode/00534fa0.c
0x00534fd0,FUN_00534fd0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,220,,0,5,3,0,0,pseudocode/00534fd0.c
0x005350b0,FUN_005350b0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,127,,0,5,3,0,0,pseudocode/005350b0.c
0x00535130,FUN_00535130,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,153,,0,2,2,0,0,pseudocode/00535130.c
0x005351d0,FUN_005351d0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,26,,0,0,0,0,0,pseudocode/005351d0.c
0x005351f0,FUN_005351f0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,98,,0,0,0,0,0,pseudocode/005351f0.c
0x00535260,FUN_00535260,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,163,,0,0,0,0,0,pseudocode/00535260.c
0x00535310,FUN_00535310,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,60,,0,0,0,0,0,pseudocode/00535310.c
0x00535350,FUN_00535350,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,26,,0,0,0,0,0,pseudocode/00535350.c
0x00535370,FUN_00535370,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,98,,0,0,0,0,0,pseudocode/00535370.c
0x005353e0,FUN_005353e0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,659,,0,22,5,0,0,pseudocode/005353e0.c
0x00535680,FUN_00535680,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,180,,1,9,3,0,0,pseudocode/00535680.c
0x00535740,FUN_00535740,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,33,,0,1,0,0,0,pseudocode/00535740.c
0x00535770,FUN_00535770,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,40,,1,0,1,0,0,pseudocode/00535770.c
0x005357a0,FUN_005357a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,31,,0,1,0,0,0,pseudocode/005357a0.c
0x005357c0,FUN_005357c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,38,,0,0,0,0,0,pseudocode/005357c0.c
0x005357f0,FUN_005357f0,game_or_engine_source_diagnostic,retained_source_string_reference,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,21,game/weaponyellow.cpp,0,0,0,0,0,pseudocode/005357f0.c
0x00535810,"FID_conflict:_Func_impl_no_alloc<class_`protected:_void___thiscall_Concurrency::target_block<class_Concurrency::multi_link_registry<class_Concurrency::ISource<unsigned_int>_>,class_Concurrency::ordered_message_processor<unsigned_int>_>::initialize_target(class_Concurrency::Scheduler*,class_Concurrency::ScheduleGroup*)'::`2'::<lambda_1>,void,class_Concurrency::message<unsigned_int>*><class_`protected:_void___thiscall_Concurrency::target_block<class_Concurrency::multi_link_registry<class_Concurrency::ISource<unsigned_int>_>,class_Concurrency::ordered_message_processor<unsigned_int>_>::initialize_target(class_Concurrency::Scheduler*,class_Concurrency::ScheduleGroup*)'::`2'::<lambda_1>,0>",possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,53,,0,5,0,0,0,pseudocode/00535810.c
0x00535850,FUN_00535850,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,102,,0,4,0,1,0,pseudocode/00535850.c
0x005358c0,"FID_conflict:_Func_impl_no_alloc<class_`protected:_void___thiscall_Concurrency::target_block<class_Concurrency::multi_link_registry<class_Concurrency::ISource<unsigned_int>_>,class_Concurrency::ordered_message_processor<unsigned_int>_>::initialize_target(class_Concurrency::Scheduler*,class_Concurrency::ScheduleGroup*)'::`2'::<lambda_1>,void,class_Concurrency::message<unsigned_int>*><class_`protected:_void___thiscall_Concurrency::target_block<class_Concurrency::multi_link_registry<class_Concurrency::ISource<unsigned_int>_>,class_Concurrency::ordered_message_processor<unsigned_int>_>::initialize_target(class_Concurrency::Scheduler*,class_Concurrency::ScheduleGroup*)'::`2'::<lambda_1>,0>",possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,53,,0,5,0,0,0,pseudocode/005358c0.c
0x00535900,FUN_00535900,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,102,,0,4,0,1,0,pseudocode/00535900.c
0x00535970,"FID_conflict:_Func_impl_no_alloc<class_`protected:_void___thiscall_Concurrency::target_block<class_Concurrency::multi_link_registry<class_Concurrency::ISource<unsigned_int>_>,class_Concurrency::ordered_message_processor<unsigned_int>_>::initialize_target(class_Concurrency::Scheduler*,class_Concurrency::ScheduleGroup*)'::`2'::<lambda_1>,void,class_Concurrency::message<unsigned_int>*><class_`protected:_void___thiscall_Concurrency::target_block<class_Concurrency::multi_link_registry<class_Concurrency::ISource<unsigned_int>_>,class_Concurrency::ordered_message_processor<unsigned_int>_>::initialize_target(class_Concurrency::Scheduler*,class_Concurrency::ScheduleGroup*)'::`2'::<lambda_1>,0>",possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,53,,0,5,0,0,0,pseudocode/00535970.c
0x005359b0,FUN_005359b0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,102,,0,4,0,1,0,pseudocode/005359b0.c
0x00535a20,_Reset<>,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,90,,0,2,0,0,0,pseudocode/00535a20.c
0x00535a80,_Reset<>,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,90,,0,2,0,0,0,pseudocode/00535a80.c
0x00535ae0,_Reset<>,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,90,,0,2,0,0,0,pseudocode/00535ae0.c
0x00535b40,FUN_00535b40,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,135,,0,8,0,1,0,pseudocode/00535b40.c
0x00535bd0,FUN_00535bd0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,17,,0,1,0,0,0,pseudocode/00535bd0.c
0x00535bf0,FUN_00535bf0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,17,,0,1,0,0,0,pseudocode/00535bf0.c
0x00535c10,FUN_00535c10,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,63,,0,2,0,0,0,pseudocode/00535c10.c
0x00535c50,FUN_00535c50,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,75,,1,2,0,0,0,pseudocode/00535c50.c
0x00535ca0,FUN_00535ca0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,84,,2,3,0,0,0,pseudocode/00535ca0.c
0x00535d00,FUN_00535d00,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,279,,0,5,3,0,0,pseudocode/00535d00.c
0x00535e20,FUN_00535e20,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,332,,0,6,2,1,0,pseudocode/00535e20.c
0x00535f70,FUN_00535f70,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,119,,1,4,2,0,0,pseudocode/00535f70.c
0x00535ff0,FUN_00535ff0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,140,,0,5,3,0,0,pseudocode/00535ff0.c
0x00536080,FUN_00536080,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,153,,0,2,2,0,0,pseudocode/00536080.c
0x00536120,FUN_00536120,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,199,,0,2,2,0,0,pseudocode/00536120.c
0x005361f0,FUN_005361f0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,26,,0,0,0,0,0,pseudocode/005361f0.c
0x00536210,FUN_00536210,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,98,,0,0,0,0,0,pseudocode/00536210.c
0x00536280,FUN_00536280,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,721,,0,12,5,0,0,pseudocode/00536280.c
0x00536560,FUN_00536560,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,25,,0,0,0,0,0,pseudocode/00536560.c
0x00536580,FUN_00536580,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,26,,0,0,0,0,0,pseudocode/00536580.c
0x005365a0,FUN_005365a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,98,,0,0,0,0,0,pseudocode/005365a0.c
0x00536610,FUN_00536610,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,513,,0,11,6,0,0,pseudocode/00536610.c
0x00536820,FUN_00536820,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,35,,0,1,0,0,0,pseudocode/00536820.c
0x00536850,Copy,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,47,,0,1,0,0,0,pseudocode/00536850.c
0x00536880,Copy,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,47,,0,1,0,0,0,pseudocode/00536880.c
0x005368b0,Copy,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,47,,0,1,0,0,0,pseudocode/005368b0.c
0x005368e0,Do_call,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,41,,0,3,0,0,0,pseudocode/005368e0.c
0x00536910,Do_call,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,41,,0,3,0,0,0,pseudocode/00536910.c
0x00536940,Move,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,104,,0,4,0,1,0,pseudocode/00536940.c
0x005369b0,Move,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,104,,0,4,0,1,0,pseudocode/005369b0.c
0x00536a20,Move,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,104,,0,4,0,1,0,pseudocode/00536a20.c
0x00536a90,FUN_00536a90,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,16,,0,1,0,0,0,pseudocode/00536a90.c
0x00536aa0,FUN_00536aa0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,16,,0,1,0,0,0,pseudocode/00536aa0.c
0x00536ab0,FUN_00536ab0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,16,,0,1,0,0,0,pseudocode/00536ab0.c
0x00536ac0,FUN_00536ac0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,652,,1,3,8,0,0,pseudocode/00536ac0.c
0x00536d50,FUN_00536d50,game_or_engine_source_diagnostic,retained_source_string_reference,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,21,game/weaponyellow2.cpp,0,0,0,0,0,pseudocode/00536d50.c
0x00536d70,"FID_conflict:_Func_impl_no_alloc<class_`protected:_void___thiscall_Concurrency::target_block<class_Concurrency::multi_link_registry<class_Concurrency::ISource<unsigned_int>_>,class_Concurrency::ordered_message_processor<unsigned_int>_>::initialize_target(class_Concurrency::Scheduler*,class_Concurrency::ScheduleGroup*)'::`2'::<lambda_1>,void,class_Concurrency::message<unsigned_int>*><class_`protected:_void___thiscall_Concurrency::target_block<class_Concurrency::multi_link_registry<class_Concurrency::ISource<unsigned_int>_>,class_Concurrency::ordered_message_processor<unsigned_int>_>::initialize_target(class_Concurrency::Scheduler*,class_Concurrency::ScheduleGroup*)'::`2'::<lambda_1>,0>",possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,53,,0,5,0,0,0,pseudocode/00536d70.c
0x00536db0,FUN_00536db0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,102,,0,4,0,1,0,pseudocode/00536db0.c
0x00536e20,"FID_conflict:_Func_impl_no_alloc<class_`protected:_void___thiscall_Concurrency::target_block<class_Concurrency::multi_link_registry<class_Concurrency::ISource<unsigned_int>_>,class_Concurrency::ordered_message_processor<unsigned_int>_>::initialize_target(class_Concurrency::Scheduler*,class_Concurrency::ScheduleGroup*)'::`2'::<lambda_1>,void,class_Concurrency::message<unsigned_int>*><class_`protected:_void___thiscall_Concurrency::target_block<class_Concurrency::multi_link_registry<class_Concurrency::ISource<unsigned_int>_>,class_Concurrency::ordered_message_processor<unsigned_int>_>::initialize_target(class_Concurrency::Scheduler*,class_Concurrency::ScheduleGroup*)'::`2'::<lambda_1>,0>",possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,53,,0,5,0,0,0,pseudocode/00536e20.c
0x00536e60,FUN_00536e60,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,102,,0,4,0,1,0,pseudocode/00536e60.c
0x00536ed0,"FID_conflict:_Func_impl_no_alloc<class_`protected:_void___thiscall_Concurrency::target_block<class_Concurrency::multi_link_registry<class_Concurrency::ISource<unsigned_int>_>,class_Concurrency::ordered_message_processor<unsigned_int>_>::initialize_target(class_Concurrency::Scheduler*,class_Concurrency::ScheduleGroup*)'::`2'::<lambda_1>,void,class_Concurrency::message<unsigned_int>*><class_`protected:_void___thiscall_Concurrency::target_block<class_Concurrency::multi_link_registry<class_Concurrency::ISource<unsigned_int>_>,class_Concurrency::ordered_message_processor<unsigned_int>_>::initialize_target(class_Concurrency::Scheduler*,class_Concurrency::ScheduleGroup*)'::`2'::<lambda_1>,0>",possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,53,,0,5,0,0,0,pseudocode/00536ed0.c
0x00536f10,FUN_00536f10,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,102,,0,4,0,1,0,pseudocode/00536f10.c
0x00536f80,_Reset<>,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,90,,0,2,0,0,0,pseudocode/00536f80.c
0x00536fe0,_Reset<>,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,90,,0,2,0,0,0,pseudocode/00536fe0.c
0x00537040,_Reset<>,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,90,,0,2,0,0,0,pseudocode/00537040.c
0x005370a0,FUN_005370a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,135,,0,8,0,1,0,pseudocode/005370a0.c
0x00537130,FUN_00537130,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,63,,0,2,0,0,0,pseudocode/00537130.c
0x00537170,FUN_00537170,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,33,,0,0,0,0,0,pseudocode/00537170.c
0x005371a0,FUN_005371a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,279,,0,5,3,0,0,pseudocode/005371a0.c
0x005372c0,FUN_005372c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,332,,0,6,2,1,0,pseudocode/005372c0.c
0x00537410,FUN_00537410,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,119,,1,4,2,0,0,pseudocode/00537410.c
0x00537490,FUN_00537490,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,149,,0,6,3,0,0,pseudocode/00537490.c
0x00537530,FUN_00537530,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,153,,0,2,2,0,0,pseudocode/00537530.c
0x005375d0,FUN_005375d0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,199,,0,2,2,0,0,pseudocode/005375d0.c
0x005376a0,FUN_005376a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,26,,0,0,0,0,0,pseudocode/005376a0.c
0x005376c0,FUN_005376c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,98,,0,0,0,0,0,pseudocode/005376c0.c
0x00537730,FUN_00537730,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,721,,0,12,5,0,0,pseudocode/00537730.c
0x00537a10,FUN_00537a10,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,26,,0,0,0,0,0,pseudocode/00537a10.c
0x00537a30,FUN_00537a30,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,98,,0,0,0,0,0,pseudocode/00537a30.c
0x00537aa0,FUN_00537aa0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,513,,0,11,6,0,0,pseudocode/00537aa0.c
0x00537cb0,Copy,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,47,,0,1,0,0,0,pseudocode/00537cb0.c
0x00537ce0,Copy,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,47,,0,1,0,0,0,pseudocode/00537ce0.c
0x00537d10,Copy,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,47,,0,1,0,0,0,pseudocode/00537d10.c
0x00537d40,Move,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,104,,0,4,0,1,0,pseudocode/00537d40.c
0x00537db0,Move,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,104,,0,4,0,1,0,pseudocode/00537db0.c
0x00537e20,Move,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,104,,0,4,0,1,0,pseudocode/00537e20.c
0x00537e90,FUN_00537e90,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,16,,0,1,0,0,0,pseudocode/00537e90.c
0x00537ea0,FUN_00537ea0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,16,,0,1,0,0,0,pseudocode/00537ea0.c
0x00537eb0,FUN_00537eb0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,16,,0,1,0,0,0,pseudocode/00537eb0.c
0x00537ec0,FUN_00537ec0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,671,,1,4,7,0,0,pseudocode/00537ec0.c
0x00538160,FUN_00538160,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,70,,1,0,1,0,0,pseudocode/00538160.c
0x005381b0,FUN_005381b0,game_or_engine_source_diagnostic,retained_source_string_reference,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,21,game/weaponyellow2_m.cpp,0,0,0,0,0,pseudocode/005381b0.c
0x005381d0,FUN_005381d0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,135,,0,8,0,1,0,pseudocode/005381d0.c
0x00538260,FUN_00538260,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,43,,0,2,0,0,0,pseudocode/00538260.c
0x00538290,FUN_00538290,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,220,,0,5,3,0,0,pseudocode/00538290.c
0x00538370,FUN_00538370,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,127,,0,5,3,0,0,pseudocode/00538370.c
0x005383f0,FUN_005383f0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,153,,0,2,2,0,0,pseudocode/005383f0.c
0x00538490,FUN_00538490,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,98,,0,0,0,0,0,pseudocode/00538490.c
0x00538500,FUN_00538500,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,163,,0,0,0,0,0,pseudocode/00538500.c
0x005385b0,FUN_005385b0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,98,,0,0,0,0,0,pseudocode/005385b0.c
0x00538620,FUN_00538620,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,659,,0,22,5,0,0,pseudocode/00538620.c
0x005388c0,FUN_005388c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,180,,1,9,3,0,0,pseudocode/005388c0.c
0x00538980,FUN_00538980,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,33,,0,1,0,0,0,pseudocode/00538980.c
0x005389b0,FUN_005389b0,game_or_engine_source_diagnostic,retained_source_string_reference,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,21,game/weaponyellow_m.cpp,0,0,0,0,0,pseudocode/005389b0.c
0x005389d0,"~basic_stringbuf<char,struct_std::char_traits<char>,class_std::allocator<char>_>",possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,80,,0,4,0,1,0,pseudocode/005389d0.c
0x00538a30,FUN_00538a30,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,20,,0,1,0,0,0,pseudocode/00538a30.c
0x00538a50,`scalar_deleting_destructor',unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,46,,0,0,0,0,0,pseudocode/00538a50.c
0x00538a80,FID_conflict:`scalar_deleting_destructor',unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,46,,0,3,0,0,0,pseudocode/00538a80.c
0x00538ab0,FUN_00538ab0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,53,,0,2,0,0,0,pseudocode/00538ab0.c
0x00538af0,FUN_00538af0,game_or_engine_source_diagnostic,retained_source_string_reference,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,248,pack/File.cpp,5,1,1,0,5,pseudocode/00538af0.c
0x00538bf0,FUN_00538bf0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,43,,0,0,0,0,0,pseudocode/00538bf0.c
0x00538c20,FUN_00538c20,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,39,,0,0,0,0,0,pseudocode/00538c20.c
0x00538c50,FUN_00538c50,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,346,,1,3,1,0,1,pseudocode/00538c50.c
0x00538db0,FUN_00538db0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,88,,0,0,1,0,0,pseudocode/00538db0.c
0x00538e10,FUN_00538e10,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,248,,0,2,1,0,0,pseudocode/00538e10.c
0x00538f10,FUN_00538f10,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,51,,0,0,0,0,0,pseudocode/00538f10.c
0x00538f50,FUN_00538f50,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,22,,0,0,0,0,0,pseudocode/00538f50.c
0x00538f70,FUN_00538f70,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,22,,0,1,0,0,0,pseudocode/00538f70.c
