entry_va,name,body_bytes,range_count,signature,external,thunk,decompiled,pseudocode_file
"0x00543320","FUN_00543320",124,1,"uint __stdcall FUN_00543320(void)",false,false,true,"pseudocode/00543320.c"
"0x00543461","FUN_00543461",329,2,"UINT __stdcall FUN_00543461(void)",false,false,true,"pseudocode/00543461.c"
"0x005435e0","entry",10,1,"undefined __stdcall entry(void)",false,false,true,"pseudocode/005435e0.c"
"0x005435ea","guard_check_icall",3,1,"undefined __cdecl guard_check_icall(void)",false,false,true,"pseudocode/005435ea.c"
"0x005435ed","__EH_epilog3",20,1,"undefined __stdcall __EH_epilog3(void)",false,false,true,"pseudocode/005435ed.c"
"0x00543601","FUN_00543601",15,1,"undefined __stdcall FUN_00543601(void)",false,false,true,"pseudocode/00543601.c"
"0x00543610","__EH_prolog3",51,1,"undefined __cdecl __EH_prolog3(int param_1)",false,false,true,"pseudocode/00543610.c"
"0x00543643","__EH_prolog3_GS",54,1,"undefined __cdecl __EH_prolog3_GS(int param_1)",false,false,true,"pseudocode/00543643.c"
"0x00543679","__EH_prolog3_catch",54,1,"undefined __cdecl __EH_prolog3_catch(int param_1)",false,false,true,"pseudocode/00543679.c"
"0x005436af","operator_delete",18,1,"void __cdecl operator_delete(void * param_1, uint param_2, align_val_t param_3)",false,false,true,"pseudocode/005436af.c"
"0x005436c1","FUN_005436c1",794,1,"undefined4 __stdcall FUN_005436c1(void)",false,false,true,"pseudocode/005436c1.c"
"0x005439e0","__alloca_probe_16",22,1,"uint __stdcall __alloca_probe_16(void)",false,false,true,"pseudocode/005439e0.c"
"0x005439f6","__alloca_probe_8",22,1,"uint __stdcall __alloca_probe_8(void)",false,false,true,"pseudocode/005439f6.c"
"0x00543a29","FUN_00543a29",4,1,"undefined4 __stdcall FUN_00543a29(void)",false,false,true,"pseudocode/00543a29.c"
"0x00543a2d","___scrt_is_ucrt_dll_in_use",12,1,"bool __stdcall ___scrt_is_ucrt_dll_in_use(void)",false,false,true,"pseudocode/00543a2d.c"
"0x00543a39","FUN_00543a39",277,1,"undefined __stdcall FUN_00543a39(void)",false,false,true,"pseudocode/00543a39.c"
"0x00543b4e","FUN_00543b4e",48,1,"WORD __stdcall FUN_00543b4e(void)",false,false,true,"pseudocode/00543b4e.c"
"0x00543b7e","thunk_FUN_00543b83",5,1,"undefined4 __stdcall thunk_FUN_00543b83(void)",false,true,true,"pseudocode/00543b7e.c"
"0x00543b83","FUN_00543b83",3,1,"undefined4 __stdcall FUN_00543b83(void)",false,false,true,"pseudocode/00543b83.c"
"0x00543b86","FUN_00543b86",66,1,"uint __stdcall FUN_00543b86(void)",false,false,true,"pseudocode/00543b86.c"
"0x00543bc8","FUN_00543bc8",12,1,"undefined __stdcall FUN_00543bc8(void)",false,false,true,"pseudocode/00543bc8.c"
"0x00543bd4","___scrt_unhandled_exception_filter@4",86,1,"undefined4 __stdcall ___scrt_unhandled_exception_filter@4(int * param_1)",false,false,true,"pseudocode/00543bd4.c"
"0x00543c2a","FUN_00543c2a",11,1,"undefined __stdcall FUN_00543c2a(void)",false,false,true,"pseudocode/00543c2a.c"
"0x00543c40","__SEH_prolog4",69,1,"undefined __cdecl __SEH_prolog4(undefined4 param_1, int param_2)",false,false,true,"pseudocode/00543c40.c"
"0x00543c85","FUN_00543c85",77,1,"uint __stdcall FUN_00543c85(void)",false,false,true,"pseudocode/00543c85.c"
"0x00543cd2","___security_init_cookie",75,1,"void __cdecl ___security_init_cookie(void)",false,false,true,"pseudocode/00543cd2.c"
"0x00543d1d","FUN_00543d1d",6,1,"undefined4 __stdcall FUN_00543d1d(void)",false,false,true,"pseudocode/00543d1d.c"
"0x00543d23","FUN_00543d23",12,1,"undefined __stdcall FUN_00543d23(void)",false,false,true,"pseudocode/00543d23.c"
"0x00543d2f","FUN_00543d2f",3,1,"undefined1 __stdcall FUN_00543d2f(void)",false,false,true,"pseudocode/00543d2f.c"
"0x00543d32","FUN_00543d32",33,1,"undefined __stdcall FUN_00543d32(void)",false,false,true,"pseudocode/00543d32.c"
"0x00543d53","FUN_00543d53",29,1,"undefined __stdcall FUN_00543d53(void)",false,false,true,"pseudocode/00543d53.c"
"0x00543d70","FUN_00543d70",12,1,"bool __stdcall FUN_00543d70(void)",false,false,true,"pseudocode/00543d70.c"
"0x00543d7c","FUN_00543d7c",6,1,"undefined * __stdcall FUN_00543d7c(void)",false,false,true,"pseudocode/00543d7c.c"
"0x00543d82","FUN_00543d82",6,1,"undefined * __stdcall FUN_00543d82(void)",false,false,true,"pseudocode/00543d82.c"
"0x00543d88","FUN_00543d88",44,1,"undefined __stdcall FUN_00543d88(void)",false,false,true,"pseudocode/00543d88.c"
"0x00543de0","GdipAlloc",6,1,"undefined GdipAlloc()",false,true,true,"pseudocode/00543de0.c"
"0x00543de6","GdipFree",6,1,"undefined GdipFree()",false,true,true,"pseudocode/00543de6.c"
"0x00543dec","GdiplusStartup",6,1,"undefined GdiplusStartup()",false,true,true,"pseudocode/00543dec.c"
"0x00543df2","GdiplusShutdown",6,1,"undefined GdiplusShutdown()",false,true,true,"pseudocode/00543df2.c"
"0x00543df8","GdipCloneImage",6,1,"undefined GdipCloneImage()",false,true,true,"pseudocode/00543df8.c"
"0x00543dfe","GdipDisposeImage",6,1,"undefined GdipDisposeImage()",false,true,true,"pseudocode/00543dfe.c"
"0x00543e04","GdipSaveImageToFile",6,1,"undefined GdipSaveImageToFile()",false,true,true,"pseudocode/00543e04.c"
"0x00543e0a","GdipCreateBitmapFromHBITMAP",6,1,"undefined GdipCreateBitmapFromHBITMAP()",false,true,true,"pseudocode/00543e0a.c"
"0x00543e10","GdipGetImageEncodersSize",6,1,"undefined GdipGetImageEncodersSize()",false,true,true,"pseudocode/00543e10.c"
"0x00543e16","GdipGetImageEncoders",6,1,"undefined GdipGetImageEncoders()",false,true,true,"pseudocode/00543e16.c"
"0x00543e20","FUN_00543e20",1330,12,"ulonglong __cdecl FUN_00543e20(uint * param_1, uint * param_2, uint param_3)",false,false,true,"pseudocode/00543e20.c"
"0x00544394","FUN_00544394",110,1,"undefined __cdecl FUN_00544394(undefined4 * param_1, undefined4 param_2, int param_3, undefined4 param_4, int param_5, int param_6)",false,false,true,"pseudocode/00544394.c"
"0x00544403","FUN_00544403",96,1,"undefined4 __cdecl FUN_00544403(undefined4 param_1, undefined4 param_2, undefined4 param_3, int param_4, int param_5)",false,false,true,"pseudocode/00544403.c"
"0x00544463","FUN_00544463",255,1,"undefined4 __cdecl FUN_00544463(int * param_1, undefined4 * param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7)",false,false,true,"pseudocode/00544463.c"
"0x00544562","_JumpToContinuation",43,1,"void __stdcall _JumpToContinuation(void * param_1, EHRegistrationNode * param_2)",false,false,true,"pseudocode/00544562.c"
"0x00544592","_UnwindNestedFrames",84,1,"void __stdcall _UnwindNestedFrames(EHRegistrationNode * param_1, EHExceptionRecord * param_2)",false,false,true,"pseudocode/00544592.c"
"0x005445e6","FUN_005445e6",49,1,"undefined __cdecl FUN_005445e6(EHExceptionRecord * param_1, EHRegistrationNode * param_2, _CONTEXT * param_3)",false,false,true,"pseudocode/005445e6.c"
"0x00544617","__CreateFrameInfo",36,1,"undefined4 * __cdecl __CreateFrameInfo(undefined4 * param_1, undefined4 param_2)",false,false,true,"pseudocode/00544617.c"
"0x0054463b","__FindAndUnlinkFrame",71,1,"undefined __cdecl __FindAndUnlinkFrame(int param_1)",false,false,true,"pseudocode/0054463b.c"
"0x00544683","FID_conflict:TranslatorGuardHandler",154,3,"undefined4 __cdecl FID_conflict:TranslatorGuardHandler(EHExceptionRecord * param_1, EHRegistrationNode * param_2, _CONTEXT * param_3)",false,false,true,"pseudocode/00544683.c"
"0x00544722","FID_conflict:___CxxFrameHandler3",54,1,"undefined4 __cdecl FID_conflict:___CxxFrameHandler3(EHExceptionRecord * param_1, EHRegistrationNode * param_2, _CONTEXT * param_3, void * param_4)",false,false,true,"pseudocode/00544722.c"
"0x00544760","_memset",346,1,"void * __cdecl _memset(void * _Dst, int _Val, size_t _Size)",false,false,true,"pseudocode/00544760.c"
"0x005448c0","FUN_005448c0",311,1,"undefined1[16] * __cdecl FUN_005448c0(undefined1[16] * param_1, byte param_2)",false,false,true,"pseudocode/005448c0.c"
"0x005449f7","___std_exception_copy",99,1,"undefined __cdecl ___std_exception_copy(int * param_1, int * param_2)",false,false,true,"pseudocode/005449f7.c"
"0x00544a5a","FUN_00544a5a",34,1,"undefined __cdecl FUN_00544a5a(undefined4 * param_1)",false,false,true,"pseudocode/00544a5a.c"
"0x00544a7c","FUN_00544a7c",109,1,"undefined __stdcall FUN_00544a7c(int * param_1, byte * param_2)",false,false,true,"pseudocode/00544a7c.c"
"0x00544ae9","FUN_00544ae9",654,1,"undefined1[16] * __cdecl FUN_00544ae9(undefined1[16] * param_1, undefined1[16] * param_2)",false,false,true,"pseudocode/00544ae9.c"
"0x00544d77","FUN_00544d77",4929,1,"int __cdecl FUN_00544d77(uint * param_1, uint * param_2, uint param_3)",false,false,true,"pseudocode/00544d77.c"
"0x00546140","FUN_00546140",299,1,"uint * __cdecl FUN_00546140(uint * param_1, char param_2)",false,false,true,"pseudocode/00546140.c"
"0x0054626b","FUN_0054626b",7,1,"undefined4 __stdcall FUN_0054626b(void)",false,false,true,"pseudocode/0054626b.c"
"0x0054628e","FUN_0054628e",154,1,"ushort * __cdecl FUN_0054628e(ushort * param_1, ushort param_2)",false,false,true,"pseudocode/0054628e.c"
"0x00546328","FUN_00546328",162,1,"undefined1[16] * __cdecl FUN_00546328(undefined1[16] * param_1, ushort param_2)",false,false,true,"pseudocode/00546328.c"
"0x005463d0","FUN_005463d0",16,1,"undefined4 __stdcall FUN_005463d0(void)",false,false,true,"pseudocode/005463d0.c"
"0x005463e0","FUN_005463e0",149,2,"undefined __cdecl FUN_005463e0(int * param_1)",false,false,true,"pseudocode/005463e0.c"
"0x00546488","FUN_00546488",13,1,"undefined __stdcall FUN_00546488(undefined4 param_1, undefined * param_2)",false,false,true,"pseudocode/00546488.c"
"0x00546495","_FilterSetCurrentException",88,1,"ulong __cdecl _FilterSetCurrentException(_EXCEPTION_POINTERS * param_1, uchar param_2)",false,false,true,"pseudocode/00546495.c"
"0x005464ed","__IsExceptionObjectToBeDestroyed",38,1,"undefined4 __cdecl __IsExceptionObjectToBeDestroyed(int param_1)",false,false,true,"pseudocode/005464ed.c"
"0x00546513","___AdjustPointer",37,1,"int __cdecl ___AdjustPointer(int param_1, int * param_2)",false,false,true,"pseudocode/00546513.c"
"0x00546538","___FrameUnwindFilter",86,1,"undefined4 __cdecl ___FrameUnwindFilter(undefined4 * param_1)",false,false,true,"pseudocode/00546538.c"
"0x0054658e","FUN_0054658e",9,1,"int __stdcall FUN_0054658e(void)",false,false,true,"pseudocode/0054658e.c"
"0x00546597","FUN_00546597",9,1,"int __stdcall FUN_00546597(void)",false,false,true,"pseudocode/00546597.c"
"0x005465a5","___vcrt_initialize",31,1,"undefined4 __stdcall ___vcrt_initialize(void)",false,false,true,"pseudocode/005465a5.c"
"0x005465c4","___vcrt_uninitialize",23,1,"undefined4 __cdecl ___vcrt_uninitialize(char param_1)",false,false,true,"pseudocode/005465c4.c"
"0x005465e0","_ValidateLocalCookies",50,1,"undefined __cdecl _ValidateLocalCookies(int * param_1, int param_2)",false,false,true,"pseudocode/005465e0.c"
"0x00546620","__except_handler4",350,1,"undefined4 __cdecl __except_handler4(PEXCEPTION_RECORD param_1, PVOID param_2, int param_3)",false,false,true,"pseudocode/00546620.c"
"0x0054677e","___std_type_info_compare",60,1,"uint __cdecl ___std_type_info_compare(int param_1, int param_2)",false,false,true,"pseudocode/0054677e.c"
"0x005467ba","FUN_005467ba",28,1,"undefined __stdcall FUN_005467ba(undefined * param_1)",false,false,true,"pseudocode/005467ba.c"
"0x005467d6","___vcrt_getptd",14,1,"undefined __stdcall ___vcrt_getptd(void)",false,false,true,"pseudocode/005467d6.c"
"0x005467e4","___vcrt_getptd_noexit",146,1,"LPVOID __stdcall ___vcrt_getptd_noexit(void)",false,false,true,"pseudocode/005467e4.c"
"0x00546876","FUN_00546876",56,1,"int __stdcall FUN_00546876(void)",false,false,true,"pseudocode/00546876.c"
"0x005468ae","___vcrt_initialize_ptd",51,1,"undefined4 __stdcall ___vcrt_initialize_ptd(void)",false,false,true,"pseudocode/005468ae.c"
"0x005468e1","FUN_005468e1",30,1,"undefined4 __stdcall FUN_005468e1(void)",false,false,true,"pseudocode/005468e1.c"
"0x005468ff","BuildCatchObjectHelperInternal<class___FrameHandler3>",308,2,"int __cdecl BuildCatchObjectHelperInternal<class___FrameHandler3>(EHExceptionRecord * param_1, void * param_2, _s_HandlerType * param_3, _s_CatchableType * param_4)",false,false,true,"pseudocode/005468ff.c"
"0x00546a3d","FUN_00546a3d",143,1,"undefined __cdecl FUN_00546a3d(EHExceptionRecord * param_1, void * param_2, _s_HandlerType * param_3, _s_CatchableType * param_4)",false,false,true,"pseudocode/00546a3d.c"
"0x00546ad9","FUN_00546ad9",129,1,"undefined __cdecl FUN_00546ad9(EHExceptionRecord * param_1, EHRegistrationNode * param_2, undefined4 param_3, void * param_4, _s_FuncInfo * param_5, _s_HandlerType * param_6, _s_CatchableType * param_7, int * param_8, int param_9, EHRegistrationNode * param_10)",false,false,true,"pseudocode/00546ad9.c"
"0x00546b5a","FUN_00546b5a",930,1,"undefined __cdecl FUN_00546b5a(EHExceptionRecord * param_1, EHRegistrationNode * param_2, _CONTEXT * param_3, void * param_4, _s_FuncInfo * param_5, char param_6, int param_7, EHRegistrationNode * param_8)",false,false,true,"pseudocode/00546b5a.c"
"0x00546efd","FindHandlerForForeignException<class___FrameHandler3>",309,1,"void __cdecl FindHandlerForForeignException<class___FrameHandler3>(EHExceptionRecord * param_1, EHRegistrationNode * param_2, _CONTEXT * param_3, void * param_4, _s_FuncInfo * param_5, int param_6, int param_7, EHRegistrationNode * param_8)",false,false,true,"pseudocode/00546efd.c"
"0x00547033","FID_conflict:___TypeMatch",142,1,"undefined4 __cdecl FID_conflict:___TypeMatch(byte * param_1, byte * param_2, byte * param_3)",false,false,true,"pseudocode/00547033.c"
"0x005470c1","__InternalCxxFrameHandler<class___FrameHandler3>",258,1,"_EXCEPTION_DISPOSITION __cdecl __InternalCxxFrameHandler<class___FrameHandler3>(EHExceptionRecord * param_1, EHRegistrationNode * param_2, _CONTEXT * param_3, void * param_4, _s_FuncInfo * param_5, int param_6, EHRegistrationNode * param_7, uchar param_8)",false,false,true,"pseudocode/005470c1.c"
"0x005471c3","FUN_005471c3",9,1,"undefined __cdecl FUN_005471c3(EHExceptionRecord * param_1, EHRegistrationNode * param_2, _CONTEXT * param_3, void * param_4, _s_FuncInfo * param_5, int param_6, EHRegistrationNode * param_7, uchar param_8)",false,false,true,"pseudocode/005471c3.c"
"0x005471cc","FUN_005471cc",27,1,"exception * __thiscall FUN_005471cc(exception * param_1)",false,false,true,"pseudocode/005471cc.c"
"0x005471e7","FUN_005471e7",30,1,"undefined4 * __fastcall FUN_005471e7(undefined4 * param_1)",false,false,true,"pseudocode/005471e7.c"
"0x00547205","operator==",31,1,"bool __thiscall operator==(type_info * param_1)",false,false,true,"pseudocode/00547205.c"
"0x00547224","FUN_00547224",176,2,"undefined4 __cdecl FUN_00547224(int param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, int param_6, int param_7)",false,false,true,"pseudocode/00547224.c"
"0x00547378","FUN_00547378",123,1,"undefined __stdcall FUN_00547378(void)",false,false,true,"pseudocode/00547378.c"
"0x005473f3","FUN_005473f3",60,1,"undefined __stdcall FUN_005473f3(undefined4 param_1)",false,false,true,"pseudocode/005473f3.c"
"0x00547435","ExFilterRethrow",74,1,"int __cdecl ExFilterRethrow(_EXCEPTION_POINTERS * param_1)",false,false,true,"pseudocode/00547435.c"
"0x0054747f","FrameUnwindToEmptyState",24,1,"void __cdecl FrameUnwindToEmptyState(EHRegistrationNode * param_1, void * param_2, _s_FuncInfo * param_3)",false,false,true,"pseudocode/0054747f.c"
"0x00547497","FUN_00547497",201,3,"undefined __cdecl FUN_00547497(EHRegistrationNode * param_1, void * param_2, _s_FuncInfo * param_3, int param_4)",false,false,true,"pseudocode/00547497.c"
"0x0054756b","FUN_0054756b",20,1,"undefined __stdcall FUN_0054756b(void)",false,false,true,"pseudocode/0054756b.c"
"0x00547585","FUN_00547585",153,1,"undefined4 __cdecl FUN_00547585(int param_1, int * param_2)",false,false,true,"pseudocode/00547585.c"
"0x0054761f","FUN_0054761f",16,1,"undefined __stdcall FUN_0054761f(undefined4 param_1, undefined * param_2, undefined4 param_3)",false,false,true,"pseudocode/0054761f.c"
"0x0054762f","FUN_0054762f",19,1,"undefined __stdcall FUN_0054762f(undefined4 param_1, undefined * param_2, undefined4 param_3, undefined4 param_4)",false,false,true,"pseudocode/0054762f.c"
"0x00547642","FUN_00547642",11,1,"undefined4 __cdecl FUN_00547642(int param_1)",false,false,true,"pseudocode/00547642.c"
"0x00547650","__CallSettingFrame@12",76,1,"undefined __stdcall __CallSettingFrame@12(undefined4 param_1, undefined4 param_2, int param_3)",false,false,true,"pseudocode/00547650.c"
"0x0054769c","FUN_0054769c",48,1,"undefined __cdecl FUN_0054769c(int param_1)",false,false,true,"pseudocode/0054769c.c"
"0x005476cc","___vcrt_initialize_locks",60,1,"undefined4 __stdcall ___vcrt_initialize_locks(void)",false,false,true,"pseudocode/005476cc.c"
"0x00547708","___vcrt_uninitialize_locks",47,1,"undefined4 __stdcall ___vcrt_uninitialize_locks(void)",false,false,true,"pseudocode/00547708.c"
"0x00547740","FUN_00547740",159,1,"undefined __cdecl FUN_00547740(uint * param_1, int param_2, uint param_3)",false,false,true,"pseudocode/00547740.c"
"0x00547830","_EH4_CallFilterFunc",23,1,"undefined __fastcall _EH4_CallFilterFunc(undefined * param_1)",false,false,true,"pseudocode/00547830.c"
"0x00547850","_EH4_TransferToHandler",25,1,"undefined __fastcall _EH4_TransferToHandler(undefined * UNRECOVERED_JUMPTABLE)",false,false,true,"pseudocode/00547850.c"
"0x00547870","_EH4_GlobalUnwind2",26,1,"undefined __fastcall _EH4_GlobalUnwind2(PVOID param_1, PEXCEPTION_RECORD param_2)",false,false,true,"pseudocode/00547870.c"
"0x00547890","_EH4_LocalUnwind",23,1,"undefined __fastcall _EH4_LocalUnwind(int param_1, uint param_2, undefined4 param_3, uint * param_4)",false,false,true,"pseudocode/00547890.c"
"0x005478a7","FUN_005478a7",160,1,"FARPROC __cdecl FUN_005478a7(int param_1, LPCSTR param_2, int * param_3, int * param_4)",false,false,true,"pseudocode/005478a7.c"
"0x00547947","try_load_library_from_system_directory",75,1,"HINSTANCE__ * __cdecl try_load_library_from_system_directory(wchar_t * param_1)",false,false,true,"pseudocode/00547947.c"
"0x00547992","___vcrt_FlsAlloc",59,1,"undefined __cdecl ___vcrt_FlsAlloc(undefined4 param_1)",false,false,true,"pseudocode/00547992.c"
"0x005479cd","___vcrt_FlsFree",59,1,"undefined __cdecl ___vcrt_FlsFree(DWORD param_1)",false,false,true,"pseudocode/005479cd.c"
"0x00547a08","___vcrt_FlsGetValue",59,1,"undefined __cdecl ___vcrt_FlsGetValue(DWORD param_1)",false,false,true,"pseudocode/00547a08.c"
"0x00547a43","___vcrt_FlsSetValue",62,1,"undefined __cdecl ___vcrt_FlsSetValue(DWORD param_1, LPVOID param_2)",false,false,true,"pseudocode/00547a43.c"
"0x00547a81","___vcrt_InitializeCriticalSectionEx",71,1,"undefined __cdecl ___vcrt_InitializeCriticalSectionEx(LPCRITICAL_SECTION param_1, DWORD param_2, undefined4 param_3)",false,false,true,"pseudocode/00547a81.c"
"0x00547ac8","unexpected",29,1,"undefined __cdecl unexpected(void)",false,false,true,"pseudocode/00547ac8.c"
"0x00547ae5","GetCurrentState",29,1,"int __cdecl GetCurrentState(EHRegistrationNode * param_1, void * param_2, _s_FuncInfo * param_3)",false,false,true,"pseudocode/00547ae5.c"
"0x00547b02","FUN_00547b02",14,1,"undefined __cdecl FUN_00547b02(int param_1, undefined4 param_2, undefined4 param_3)",false,false,true,"pseudocode/00547b02.c"
"0x00547b10","FUN_00547b10",12,1,"undefined4 __fastcall FUN_00547b10(undefined4 param_1)",false,false,true,"pseudocode/00547b10.c"
"0x00547b20","__NLG_Notify",31,1,"void __stdcall __NLG_Notify(ulong param_1)",false,false,true,"pseudocode/00547b20.c"
"0x00547b40","FUN_00547b40",3,1,"undefined __stdcall FUN_00547b40(void)",false,false,true,"pseudocode/00547b40.c"
"0x00547b43","_abort",67,1,"void __cdecl _abort(void)",false,false,true,"pseudocode/00547b43.c"
"0x00547b87","terminate",52,2,"undefined __cdecl terminate(void)",false,false,true,"pseudocode/00547b87.c"
"0x00547c41","~__crt_unique_heap_ptr<struct___acrt_thread_parameter,struct_`anonymous_namespace'::thread_parameter_free_policy>",55,1,"undefined __thiscall ~__crt_unique_heap_ptr<struct___acrt_thread_parameter,struct_`anonymous_namespace'::thread_parameter_free_policy>(void)",false,false,true,"pseudocode/00547c41.c"
"0x00547c78","common_end_thread",86,1,"void __cdecl common_end_thread(uint param_1)",false,false,true,"pseudocode/00547c78.c"
"0x00547ccf","create_thread_parameter",80,1,"__acrt_thread_parameter * __cdecl create_thread_parameter(void * param_1, void * param_2)",false,false,true,"pseudocode/00547ccf.c"
"0x00547d1f","__beginthreadex",131,1,"uintptr_t __cdecl __beginthreadex(void * _Security, uint _StackSize, _StartAddress * _StartAddress, void * _ArgList, uint _InitFlag, uint * _ThrdAddr)",false,false,true,"pseudocode/00547d1f.c"
"0x00547da2","__endthreadex",14,1,"void __cdecl __endthreadex(uint _Retval)",false,false,true,"pseudocode/00547da2.c"
"0x00547db0","FUN_00547db0",72,1,"undefined4 * __thiscall FUN_00547db0(undefined4 * param_1)",false,false,true,"pseudocode/00547db0.c"
"0x00547df8","FUN_00547df8",60,1,"undefined __fastcall FUN_00547df8(int * param_1)",false,false,true,"pseudocode/00547df8.c"
"0x00547e34","FUN_00547e34",41,1,"undefined4 __fastcall FUN_00547e34(int param_1)",false,false,true,"pseudocode/00547e34.c"
"0x00547e5d","FUN_00547e5d",70,1,"__acrt_ptd * __fastcall FUN_00547e5d(undefined4 * param_1)",false,false,true,"pseudocode/00547e5d.c"
"0x00547ea3","FUN_00547ea3",28,1,"int __fastcall FUN_00547ea3(int * param_1)",false,false,true,"pseudocode/00547ea3.c"
"0x00547ec0","___acrt_call_reportfault",313,1,"undefined __cdecl ___acrt_call_reportfault(int param_1, DWORD param_2, DWORD param_3)",false,false,true,"pseudocode/00547ec0.c"
"0x00547ff9","FUN_00547ff9",15,1,"undefined __cdecl FUN_00547ff9(undefined4 param_1)",false,false,true,"pseudocode/00547ff9.c"
"0x00548008","FUN_00548008",55,1,"undefined __cdecl FUN_00548008(wchar_t * param_1, wchar_t * param_2, wchar_t * param_3, uint param_4, uintptr_t param_5)",false,false,true,"pseudocode/00548008.c"
"0x0054803f","FUN_0054803f",124,1,"undefined __cdecl FUN_0054803f(wchar_t * param_1, wchar_t * param_2, wchar_t * param_3, uint param_4, uintptr_t param_5, int * param_6)",false,false,true,"pseudocode/0054803f.c"
"0x005480bc","FUN_005480bc",16,1,"undefined __stdcall FUN_005480bc(void)",false,false,true,"pseudocode/005480bc.c"
"0x005480cc","__invoke_watson",52,1,"void __cdecl __invoke_watson(wchar_t * param_1, wchar_t * param_2, wchar_t * param_3, uint param_4, uintptr_t param_5)",false,false,true,"pseudocode/005480cc.c"
"0x00548100","FUN_00548100",149,1,"undefined4 __cdecl FUN_00548100(short * param_1, int param_2, int param_3)",false,false,true,"pseudocode/00548100.c"
"0x005481a0","FUN_005481a0",352,1,"uint __cdecl FUN_005481a0(undefined1[32] * param_1, uint param_2)",false,false,true,"pseudocode/005481a0.c"
"0x00548300","FUN_00548300",290,1,"uint __cdecl FUN_00548300(undefined1[32] * param_1)",false,false,true,"pseudocode/00548300.c"
"0x00548430","FUN_00548430",469,1,"uint __cdecl FUN_00548430(short * param_1, uint param_2)",false,false,true,"pseudocode/00548430.c"
"0x00548610","FUN_00548610",143,1,"undefined4 __cdecl FUN_00548610(char * param_1, int param_2, int param_3)",false,false,true,"pseudocode/00548610.c"
"0x005486a0","FUN_005486a0",155,1,"undefined4 __cdecl FUN_005486a0(char * param_1, int param_2, int param_3)",false,false,true,"pseudocode/005486a0.c"
"0x0054873b","FUN_0054873b",372,1,"undefined __cdecl FUN_0054873b(uint param_1, undefined4 param_2, undefined1 * * * * param_3, int param_4, int param_5, int * param_6, undefined4 param_7)",false,false,true,"pseudocode/0054873b.c"
"0x005488af","FUN_005488af",159,1,"int __cdecl FUN_005488af(uint param_1, undefined4 param_2, undefined1 * * * * param_3, int param_4, int param_5, int * param_6, undefined4 param_7)",false,false,true,"pseudocode/005488af.c"
"0x0054894e","count<char>",24,1,"uint __thiscall count<char>(void)",false,false,true,"pseudocode/0054894e.c"
"0x00548966","FUN_00548966",128,1,"bool __thiscall FUN_00548966(uint param_1, int param_2)",false,false,true,"pseudocode/00548966.c"
"0x005489e6","FUN_005489e6",52,1,"bool __cdecl FUN_005489e6(byte param_1, uint param_2)",false,false,true,"pseudocode/005489e6.c"
"0x00548a1a","is_wide_character_specifier<char>",49,1,"bool __cdecl is_wide_character_specifier<char>(__uint64 param_1, char param_2, length_modifier param_3)",false,false,true,"pseudocode/00548a1a.c"
"0x00548a4b","make_c_string_character_source<>",27,1,"undefined __cdecl make_c_string_character_source<>(undefined4 * param_1, undefined4 param_2, undefined4 * param_3)",false,false,true,"pseudocode/00548a4b.c"
"0x00548a66","FUN_00548a66",531,1,"uint __cdecl FUN_00548a66(int * param_1, char * param_2, undefined4 * param_3, uint param_4, byte param_5)",false,false,true,"pseudocode/00548a66.c"
"0x00548c79","scratch_data<char>",30,1,"char * __thiscall scratch_data<char>(void)",false,false,true,"pseudocode/00548c79.c"
"0x00548c97","FUN_00548c97",397,1,"uint __fastcall FUN_00548c97(void * param_1)",false,false,true,"pseudocode/00548c97.c"
"0x00548e24","FUN_00548e24",397,1,"uint __thiscall FUN_00548e24(byte param_1)",false,false,true,"pseudocode/00548e24.c"
"0x00548fb1","FUN_00548fb1",397,1,"uint __thiscall FUN_00548fb1(byte param_1)",false,false,true,"pseudocode/00548fb1.c"
"0x0054913e","FUN_0054913e",98,1,"undefined __thiscall FUN_0054913e(uint param_1)",false,false,true,"pseudocode/0054913e.c"
"0x005491a0","FUN_005491a0",127,1,"undefined __thiscall FUN_005491a0(uint param_1, byte param_2)",false,false,true,"pseudocode/005491a0.c"
"0x0054921f","FUN_0054921f",124,1,"undefined __thiscall FUN_0054921f(uint param_1, byte param_2)",false,false,true,"pseudocode/0054921f.c"
"0x0054929b","FUN_0054929b",116,1,"undefined __thiscall FUN_0054929b(uint param_1, uint param_2)",false,false,true,"pseudocode/0054929b.c"
"0x0054930f","FUN_0054930f",146,1,"undefined __thiscall FUN_0054930f(undefined4 param_1, undefined4 param_2, byte param_3)",false,false,true,"pseudocode/0054930f.c"
"0x005493a1","FUN_005493a1",134,1,"undefined __thiscall FUN_005493a1(uint param_1, uint param_2, byte param_3)",false,false,true,"pseudocode/005493a1.c"
"0x00549427","FUN_00549427",103,1,"undefined4 * __thiscall FUN_00549427(undefined4 * param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6)",false,false,true,"pseudocode/00549427.c"
"0x0054948e","FUN_0054948e",26,1,"undefined __fastcall FUN_0054948e(int param_1)",false,false,true,"pseudocode/0054948e.c"
"0x005494a8","FUN_005494a8",36,1,"undefined4 * __thiscall FUN_005494a8(undefined4 * param_1)",false,false,true,"pseudocode/005494a8.c"
